Date,BOP,CCI_14_0.015,CFO_9,DPO_20,EBSW_40_10,Target
2016-03-10,-0.1148353654084826,59.86545927593165,-1.0446722147630263,-0.4710391998291001,0.5532680414031301,1
2016-03-11,0.0256465432920022,74.57926725217345,0.4167985963358666,-0.3466638565063462,0.4362277123596827,1
2016-03-14,0.5398144647293912,79.85413507989365,0.4868370232781141,-0.3907317161560044,0.6189692689551471,1
2016-03-15,0.4661668368459106,146.7834640598996,1.604093580043943,-0.0115046501159667,0.8356303492760447,1
2016-03-16,0.7906974681073742,176.6230392235862,1.6509931491717698,0.2106675148010239,0.8962451181408402,1
2016-03-17,0.1854344454044355,154.12441233075774,0.2724319467669144,0.0782413482666015,0.9784092944869792,0
2016-03-18,-0.320609886781923,131.5181889859292,-0.4617827683967777,0.0144960403442375,0.9924804683688584,0
2016-03-21,-0.0079667832858711,115.95050956485017,-0.8837772047577158,-0.1020572662353558,0.975051748031895,1
2016-03-22,0.706730733961777,100.32527400735748,-0.5280509784926761,-0.0010296821594231,0.9797413498499532,0
2016-03-23,-0.2991509839978102,84.36565631441128,-0.9478954483667094,-0.2229774475097663,0.9771843017586458,1
2016-03-24,0.1470565135926627,52.03869195381091,-0.9995461975401267,-0.4066055297851569,0.8267204503516807,0
2016-03-28,-0.7168089013719712,42.15446034659715,-0.7373112130548573,-0.6081923484802232,0.2963974721846096,1
2016-03-29,0.9587619946515628,81.41993492100057,1.165172113807957,-0.1210434913635261,0.1370258874209976,1
2016-03-30,0.4999979040121423,181.6021075313096,1.699934190988153,0.2410404205322223,0.5729849876540082,0
2016-03-31,-0.7156865678339762,167.17999097311068,0.4703809338221624,0.06327838897705,0.9002730605596395,1
2016-04-01,0.672220573899045,148.46946376028652,0.4919723347860342,0.275443363189698,0.999927857862634,1
2016-04-04,0.3645846164849992,172.08714876231508,0.491565998243001,0.5239623069763191,0.9979123236348164,1
2016-04-05,0.2290032322879422,97.64651877721728,-1.1168759890351958,0.2177984237670891,0.9829278883036904,1
2016-04-06,0.4101084827417585,92.56922561585137,-0.5735551032521816,0.4842782974243178,0.952676663714328,0
2016-04-07,-0.613042973479509,38.07752277943053,-2.098764451596389,-0.0727117538452155,0.8015318550500444,0
2016-04-08,-0.1562501490117333,26.300049137463542,-1.037092151999192,-0.0438373565673764,0.0184247168556723,1
2016-04-11,0.028087335196388,43.9494276179388,-0.17775674623519,0.0773160934448213,-0.808952734123512,1
2016-04-12,0.5978305939329536,54.20485377947242,0.8461111683593142,0.539155101776128,-0.7781906072961191,1
2016-04-13,0.8051969284121915,132.64503274789308,1.62759684375666,1.0702556610107408,0.289721534647582,1
2016-04-14,0.4528272010134198,139.85395026836397,1.0090129738387312,1.271025657653812,0.8227581760577024,0
2016-04-15,-0.8793783675468756,53.37582865551869,-1.030303432731715,0.9543882369995133,0.9219631256851948,0
2016-04-18,-0.701492480660764,-160.00352631909436,-2.2449521629621145,0.5773545265197768,0.1869519655892383,0
2016-04-19,-0.5480200175002502,-170.30905275927665,-1.9544849268328,0.6391432762145968,-0.6776763134754819,1
2016-04-20,0.2413784031630047,-137.61808464916538,-0.7388879019767303,0.859264755249022,-0.9811003712553664,0
2016-04-21,-0.6808486461918071,-146.99075656441067,-0.5246840866379887,0.7692395210266127,-0.9990944630428092,1
2016-04-22,0.3602139511226632,-139.59666575707607,0.3782839444046446,0.8827409744262695,-0.99963080071185,1
2016-04-25,0.0701770823573573,-127.33326663014192,0.6985080663128905,0.9339532852172924,-0.9969419121161284,1
2016-04-26,0.316543169218934,-121.47425349161838,0.4802273701663824,0.9841992378234856,-0.9978380742087276,1
2016-04-27,0.6006602072779006,-248.5452505919524,-3.670910400004115,-0.2744009017944293,-0.911140617823378,0
2016-04-28,-0.7658404635648833,-208.02316766238408,-3.6542450755242895,-0.7463725090026863,-0.9030031884834502,0
2016-04-29,-0.1131222188083713,-180.06365631315575,-1.6030277774363804,-0.8473018646240256,-0.9811865017293506,0
2016-05-02,-0.1964296256601795,-137.80905086751642,0.7458866856210026,-0.7224517822265639,-0.9973357992368086,1
2016-05-03,0.4757303487304085,-94.79396510334922,3.1773876069702736,-0.2300726890563957,-0.9664498946910598,0
2016-05-04,-0.4855738546748395,-81.17917990971874,2.8188892404022083,-0.3290641784667976,-0.9254212932647348,0
2016-05-05,-0.5467643668697325,-77.02986174084361,2.4701995161117503,-0.3033566474914551,-0.9464665846071793,0
2016-05-06,-0.4062513411058016,-74.6015767789564,1.4771622848537622,-0.33098211288452,-0.9710673135931792,0
2016-05-09,-0.1779652797982796,-63.07409507306773,0.4087384927941477,-0.2474162101745598,-0.9742435951043608,1
2016-05-10,0.0616413659760055,-58.52864211721898,0.4545458420423509,-0.1292557716369629,-0.8825519888306499,0
2016-05-11,-0.8738744930923025,-57.07080154334553,-0.3455173914104066,-0.4111652374267578,-0.8291310718961084,0
2016-05-12,-0.7190352381479113,-96.28900487378402,-1.527350247609291,-0.9966372489929184,-0.7533922200428157,1
2016-05-13,0.3113755767737233,-110.85435280085224,-0.3587194303137181,-1.033523750305175,-0.8746836443492093,1
2016-05-16,0.5437952647596823,1.470765923883808,2.2695545654046825,-0.3002777099609375,-0.7675776772089278,0
2016-05-17,-0.6272239301885549,57.38830287985372,1.2341342276908702,-0.4380221366882324,-0.1162623242477804,1
2016-05-18,0.3030257492124943,136.67914723207107,1.383731939933132,-0.244475173950196,0.8563831999740563,0
2016-05-19,-0.4112173522428302,84.66126844798015,0.3956162383059803,-0.3962346076965346,0.9921712698607288,1
2016-05-20,0.637362084576935,131.34093651897925,0.5405068567755741,-0.2323217391967773,0.9994480173501488,1
2016-05-23,0.3684184108818951,187.98463846733085,0.426791163521101,-0.0160890579223611,0.9890576691496288,1
2016-05-24,0.5440002441406094,193.4035079320915,0.424902089670961,0.2415794372558579,0.9773417830177428,1
2016-05-25,0.5828258763287123,190.31889525381817,0.8655193074310649,0.5415122985839851,0.981638922915716,1
2016-05-26,0.3492832398217133,163.8088943881707,0.6559772482343945,0.6454601287841797,0.9918369770753276,1
2016-05-27,0.7458976411436828,130.20282230547417,-0.4579504223753742,0.5901279449462891,0.9970308647864664,1
2016-05-31,0.16455812336429,99.12514985022386,-1.306503948509851,0.4344317436218325,0.9693127736072772,0
2016-06-01,-0.4628082498407945,66.05522826989926,-2.380653768508375,0.0757067680358893,0.8445275590366349,1
2016-06-02,0.0991758986613774,25.06627070342613,-2.1528684795212194,-0.1086975097656264,0.3396303294926609,1
2016-06-03,0.1585332948762173,28.76720165181616,-1.012167547179628,-0.0610055923461878,-0.6743234859796108,1
2016-06-06,0.1474654215859196,69.11335852278528,0.2782512332930195,0.1093871116638141,-0.9761544265717071,0
2016-06-07,-0.2417586102820412,59.30199653086981,0.9077165174464816,0.2292025566101081,-0.8027450188036742,0
2016-06-08,-0.0909027856046739,42.40950498352228,0.7685947595542628,0.2491091728210435,-0.427300157753648,1
2016-06-09,0.751635583923401,49.6420974587526,0.9361675038247744,0.4946298599243164,0.6939080193290788,1
2016-06-10,0.3448330293251002,9.011376704675566,-0.1540245245281164,0.4009833335876465,0.9220598319622592,0
2016-06-13,-0.6683184396787984,-98.12806832955572,-1.373440595366446,0.1286013603210456,0.1020112761542013,1
2016-06-14,0.0809243456594052,-124.846880271171,-0.8349979109479237,0.2033811569213881,-0.6269217247709459,0
2016-06-15,-0.4927521008403422,-103.17359966886436,-0.5270826017730975,0.1538361549377427,-0.9857936158618936,1
2016-06-16,0.6547654188673051,-111.54233683029486,0.2888657462674813,0.2722598075866713,-0.989962606916402,0
2016-06-17,-0.9555573137719252,-174.57952371230394,-0.9422121250566072,-0.199564933776859,-0.9731263926159088,0
2016-06-20,-0.584416227811615,-159.6292777665433,-0.326197621394696,-0.2122974395751953,-0.9441757877439964,1
2016-06-21,0.5808396911690723,-128.9490004792352,0.8026117235022454,0.0099563598632812,-0.976706736662761,0
2016-06-22,-0.4545432026593938,-95.68106400590376,0.4772530311917806,-0.0390035629272453,-0.9393154776682212,1
2016-06-23,0.1538422037193215,-83.18677441274745,0.7838983349528703,0.1097403526306166,-0.903148485882256,1
2016-06-24,0.2437797726366866,-162.10844893335948,-1.1030349981816483,-0.5162737846374519,-0.9029068703297508,0
2016-06-27,-0.6193530286175657,-178.64478514884885,-1.3573953391413138,-0.8243037223815932,-0.8258907961167158,1
2016-06-28,0.4539426793153409,-122.65726783869862,0.6045234105439308,-0.4845570564270041,-0.9575239521794184,1
2016-06-29,0.4673886903231793,-71.24041661928064,1.0668444717513303,-0.3112725257873521,-0.880961222992696,1
2016-06-30,0.7891163876994872,-14.554236514227464,1.7452385943178297,-0.0855443000793449,-0.440108640292137,1
2016-07-01,0.3508787193318036,28.653632446602483,1.4384433855227576,-0.0736272811889691,0.5800728748097537,0
2016-07-05,-0.4255324329588825,-13.919783961082333,0.1188616560152939,-0.3288637161254897,0.9615500246411544,1
2016-07-06,0.7209299574764605,11.15811158736088,0.1058532698533675,-0.2487596511840841,0.956401882350422,1
2016-07-07,0.2727343661947257,75.6438201840548,-0.3326185397783306,-0.1834758758544907,0.993222165776161,1
2016-07-08,0.2261943687557018,103.9653375753438,-0.1029714723066059,-0.0577618598937981,0.9856243770011562,1
2016-07-11,0.2500041464183063,125.48973039699038,0.0902835987359654,-0.0419029235839865,0.9873153022720446,1
2016-07-12,0.4310387919127318,124.51286468491048,0.2395163892757736,-0.0483833312988295,0.9971657958746472,0
2016-07-13,-0.6506020773968343,96.22584895483872,-0.3383737859533975,-0.2907800674438476,0.9856799151062084,1
2016-07-14,0.8383251861665788,133.77696203938527,0.762999600638897,0.054057312011718,0.984171691558094,0
2016-07-15,-0.1749985694939882,134.5650477384615,0.0580580024556304,-0.0658597946166992,0.9664730431685062,1
2016-07-18,0.7385658721452032,143.2933504376268,0.4175884409025071,0.0673690795898487,0.992639402549503,1
2016-07-19,0.4697022240717411,132.97980285598186,-0.0460635580896178,-0.0421352386474609,0.9994820210472312,0
2016-07-20,-0.0555567329292752,126.20837460674448,-0.2947813603611505,-0.1428830146789543,0.9905195555722512,0
2016-07-21,-0.213904245119439,97.64785064290967,-0.8644952585694274,-0.397347164154052,0.9467448934351744,0
2016-07-22,-0.6060557019774773,41.97503766611966,-1.2739586539580954,-0.7142526626586942,0.6966861010626166,0
2016-07-25,-0.4739606926860941,-16.458188576620234,-1.7375608631726347,-1.1585235595703125,-0.2803707406635993,0
2016-07-26,-0.0967749874484198,-65.02149428989067,-1.1438636744906323,-1.4492443084716733,-0.8457953040041755,0
2016-07-27,-0.8250005960470351,231.67591623477725,3.513685815601396,-0.1079109191894538,-0.4237199631168316,1
2016-07-28,0.926378559024928,194.6346400031746,3.0715860902013703,0.0982984542846665,0.4158564155866795,1
2016-07-29,0.0229845746406578,161.91656571015318,1.399956737820863,-0.050368022918704,0.921427948779092,1
2016-08-01,0.9425295420165292,155.4082241926427,1.1984014548914337,0.2586777687072761,0.9994002560524836,0
2016-08-02,-0.7584540706695913,106.57101422597162,-1.2844503146472677,-0.2188375473022503,0.9889872976179738,1
2016-08-03,0.9158912490106486,100.38543991029204,-1.0876901139429964,-0.0341013908386216,0.9616971691399242,1
2016-08-04,0.4027783664646312,100.9750259190835,-1.1908548430437305,-0.0135184288024916,0.9870472167892288,1
2016-08-05,0.823133135419047,113.12552757990956,-0.2023069858280002,0.2251229286193847,0.9989228474757964,1
2016-08-08,0.7024849145948456,115.9492227091684,0.5802120642225587,0.2844799995422349,0.993427800820024,1
2016-08-09,0.6236494745563699,115.5555327196724,0.2622777313087955,0.3213085174560532,0.9972617810146164,0
2016-08-10,-0.6228065478978921,96.76790642082842,-0.816242245109891,0.0886321067810058,0.9806806160885384,0
2016-08-11,-0.5462919792593994,88.83471664728046,-0.9003979668423789,0.0340355873107895,0.9150356152084046,1
2016-08-12,0.6060595551856653,78.44331890974887,-0.885364334731982,0.0766134262084961,0.8807393252164221,1
2016-08-15,0.917811512031996,95.29923249904108,0.1299086818882188,0.3549685478210449,0.973902834613528,0
2016-08-16,-0.2450970125809763,101.81128909586016,-0.0353549746332223,0.3214473724365234,0.9569859181400918,1
2016-08-17,0.1165067960445906,73.11055295504906,-0.07893822327777,0.2741993904113755,0.983750201452379,0
2016-08-18,-0.2586225040120012,77.03213413663222,-0.1790605809139698,0.2387042999267592,0.9354462542049676,1
2016-08-19,0.4436113947432048,68.21002391087481,-0.0743709034199277,0.3116765022277832,0.9367332813641032,0
2016-08-22,-0.2799987792968648,27.270420446376903,-0.7446285746596807,0.1190624237060546,0.5892199547620318,1
2016-08-23,0.3291162467285293,49.30360025512278,-0.2876691461208446,0.2270594596862807,-0.2848142631385527,0
2016-08-24,-0.5046738967678447,-52.29128007197308,-0.5518988041183546,0.0920610427856445,-0.9044908191254876,1
2016-08-25,0.1500006357844922,-162.0628778854363,-0.3666884029843083,0.0168754577636711,-0.9131387335496914,0
2016-08-26,-0.2865862168423626,-172.7634998836791,-0.4247400018878697,-0.1119586944580106,-0.9572967560867522,1
2016-08-29,0.1739101590229053,-153.58830967889756,-0.0990273655118061,-0.1677096366882366,-0.9951169471535392,1
2016-08-30,0.1999969482421707,-179.65143401554937,-0.2666655672323393,-0.4324816703796408,-0.9988026337383732,1
2016-08-31,0.4731125458378791,-131.83814213582687,0.2253792235714092,-0.4771666526794398,-0.9995394454603368,1
2016-09-01,0.5000032327934507,-92.30677793448103,0.7420541660047917,-0.3796417236328153,-0.94613013315608,1
2016-09-02,0.0254291533313804,-19.989655770023614,1.253743144966047,-0.2057646751403794,-0.5970300234596736,0
2016-09-06,-0.2531700580412816,8.407378470492269,0.7085397771419832,-0.2674521446228048,0.3308132873067991,1
2016-09-07,0.3136082921015616,30.79346657323522,0.6660866417072387,-0.1905215263366706,0.931132596212608,0
2016-09-08,-0.8522189148964978,-106.9820378523398,-1.5375735828101735,-0.9114029884338422,0.6875372862770477,0
2016-09-09,-0.5830115147712562,-204.63715662847392,-2.531212986536159,-1.536847400665284,-0.3618759865172054,1
2016-09-12,0.8746077681048571,-135.9741106222737,0.0014767491833775,-1.0721287727355957,-0.8511005576240835,1
2016-09-13,0.2838670617536755,83.38953469422279,1.811545917251156,-0.5804062843322768,-0.7227323942305699,1
2016-09-14,0.6862286854881339,230.1529977751892,3.475194881079842,0.238004302978517,0.2842008609856368,1
2016-09-15,0.763390576358464,274.2225746236476,3.97623326539282,1.0489654541015625,0.8131994961486523,0
2016-09-16,-0.0956961378404003,191.7265935188105,1.2783764595591889,0.8419192314147956,0.9671167097420408,0
2016-09-19,-0.5494882056863668,127.22702345951402,-1.1928900397448758,0.4683288574218771,0.982784160716244,1
2016-09-20,0.3229791589661813,86.02424236019783,-2.289142062956447,0.4114157676696734,0.934375694439594,0
2016-09-21,-0.19354600538491,70.8064479051285,-2.526334081144664,0.3093523979186976,0.9045859579301178,1
2016-09-22,0.2872378416985673,79.71939192452024,-1.208638780749832,0.4312006950378411,0.9284047351361544,0
2016-09-23,-0.5277778431875818,45.37761877415107,-1.69265260094775,-0.1368702888488755,0.7996075152416533,1
2016-09-26,0.6739132237573219,32.7469469373983,-0.4319223974496162,-0.1944768905639655,0.0547439783775158,1
2016-09-27,0.1071379914805607,33.05513656467651,0.3299165499315412,-0.2104249954223647,-0.8215593791557918,1
2016-09-28,0.2148716558320665,51.46783668746525,0.7042132600905461,-0.026651382446289,-0.8498287720557266,0
2016-09-29,-0.4900016784667946,4.829795278400557,-0.6178517109826479,-0.4701899528503404,-0.8777706652428562,1
2016-09-30,0.3757987783247374,-16.642373005597722,0.2103401553109484,-0.3138835906982429,-0.8718610884942777,0
2016-10-03,-0.2467550482531761,-58.04311145850374,-0.0570800694063621,-0.4826442718505852,-0.974433333009364,0
2016-10-04,-0.0357128260089732,-18.66808641122346,0.3512283363360205,-0.4124623298645069,-0.9535585001803832,0
2016-10-05,-0.3608227151172006,-28.07523663239221,0.1191242929942727,-0.4292193412780776,-0.650865032149161,1
2016-10-06,0.1570269298915067,63.229342930388825,0.5837901707421123,-0.2789724349975557,0.2748555493318451,0
2016-10-07,-0.2380962761126218,103.94375441535524,0.4399249548760592,-0.2949137687683105,0.8413102375050557,1
2016-10-10,0.5073926246636308,226.56197434774444,1.23988391782192,0.1082375526428229,0.8938268905976129,0
2016-10-11,-0.5622453044090993,225.45342506700968,0.4709925368611263,0.1473382949829087,0.943715273269957,0
2016-10-12,-0.0081317958801601,184.529785834592,0.5145591910925258,0.3626523971557631,0.991173339868036,1
2016-10-13,0.1104664573020301,115.2953076141708,-0.3877156695925483,0.2710591316223159,0.9986147057298812,0
2016-10-14,-0.2403844037706799,121.66449610599744,-0.3117208925292109,0.4104808807373032,0.98820872642917,1
2016-10-17,0.2075487994472455,91.99986638393231,-0.6342315398480552,0.4094409942626953,0.9839335146167788,0
2016-10-18,-0.9342066957787284,87.29611443822148,-0.6827331499063757,0.4078062057495124,0.9589984451608004,0
2016-10-19,-0.0328275968365037,30.30189531991087,-0.7583884922416484,0.3670263290405273,0.8761225145577105,1
2016-10-20,0.1904741144414134,49.36179293769444,-0.4136536931032101,0.4073095321655273,0.6513135001386985,0
2016-10-21,-0.3333292966479434,29.32613275246265,-0.4705458582014057,0.359283542633058,-0.2770184996807163,1
2016-10-24,0.7432495128514555,66.18063390313958,0.4091254248152987,0.6580358505249038,-0.796049961084157,1
2016-10-25,0.2857163617340051,95.0840978619602,0.5865113924411016,0.8662524223327708,0.1285238127634815,1
2016-10-26,0.5355644795730042,-144.32732627523836,-1.0456546855569098,0.3476069450378425,0.0191901115104848,0
2016-10-27,-0.5170425728367966,-165.4804443304706,-1.2042669211398642,0.1898369789123535,-0.5006309176955283,0
2016-10-28,-0.0852280362569188,-178.95598613923198,-0.9706052231102904,0.1444144248962402,-0.9016282037000526,0
2016-10-31,-0.1067960445909585,-154.42630297465,-0.3685578251690164,0.2166831970214815,-0.9948647067219576,0
2016-11-01,-0.6080254690079342,-178.9737044276195,-0.9085007623718556,-0.1840765953064043,-0.9964359282040618,1
2016-11-02,0.1696389645776591,-143.47177691107532,0.1280364961812921,-0.0846262931823744,-0.9968671117188246,0
2016-11-03,-0.6020962903490041,-142.18028545525948,0.1739154474327169,-0.2934939384460442,-0.9990568288221624,1
2016-11-04,0.1448587135553759,-147.75953218974308,0.156244686618546,-0.4628993034362807,-0.9989999339788468,1
2016-11-07,0.3142865446936087,-98.59084110150154,1.3006922352763366,-0.0271914482116635,-0.9724455517237884,1
2016-11-08,0.3712863434126888,-67.07526691849355,1.4787313477055677,0.1689838409423885,-0.8133451902292678,1
2016-11-09,0.3058107114942618,-76.1573021034015,0.9642827283849328,0.1514915466308579,-0.5155377833388054,0
2016-11-10,-0.6273762107687741,-112.88920150228417,-1.187048778756677,-0.5530984878540046,-0.4828281287860184,1
2016-11-11,0.5646541943588277,-113.3096933779918,-0.4212892083204522,-0.3858103752136301,-0.7016757306112951,0
2016-11-14,-0.5361936436639122,-168.66629429287815,-1.717279482792084,-1.017506313323974,-0.9512351096989848,1
2016-11-15,0.355264544820292,-114.74612400591104,0.0446191064706042,-0.6720573425292962,-0.9865730001697316,1
2016-11-16,0.9063351212294604,-34.594420470633445,2.097164586339483,0.0009349822998032,-0.7695309909150604,1
2016-11-17,0.092105065025676,7.433173673333686,1.720186281078529,-0.0115789413452134,-0.1716596666355105,1
2016-11-18,0.3863606807521986,39.24580315725654,1.189861674963725,0.0195380210876479,0.8830141903532697,1
2016-11-21,0.8131333759758654,100.48752852872606,1.3327638504830248,0.4106017112731983,0.9770614006824172,0
2016-11-22,-0.1470533236594264,126.41317861425262,0.1134988824202314,0.412477970123291,0.9854323294162152,0
2016-11-23,-0.1101671354217168,77.99161993713753,-0.8199189678976909,0.2070593833923339,0.9837006779005064,1
2016-11-25,0.7173907635151104,89.60201342267467,-0.84564066286985,0.2811052322387688,0.9571391360506156,1
2016-11-28,0.129628844713825,91.11094871414323,-0.7592724171863348,0.1187332153320319,0.9665160621333329,1
2016-11-29,0.3469390932693781,61.83468213400172,-0.4645547893480471,-0.0015273094177281,0.9050144762332736,0
2016-11-30,-0.5595863524779432,49.06037145415456,-0.9168596284318568,-0.2896429061889627,0.4414891741456552,0
2016-12-01,-0.4607346573569594,-4.999255233325622,-1.06453057968478,-0.6010515213012653,-0.5722297069738996,1
2016-12-02,0.5887133988395862,-21.72961122868828,-0.0798618606366651,-0.5820967674255364,-0.9164582874084558,0
2016-12-05,-0.5000000000000042,-69.90223474703274,-0.2688423777536859,-0.8279948234558105,-0.9999499930717488,1
2016-12-06,0.38461337819686,-48.58576804876588,0.5671316180156498,-0.692995452880858,-0.9839947524429348,1
2016-12-07,0.8719200529172141,-11.395413908522498,1.2391092031083928,-0.4995060920715346,-0.6607516479864247,1
2016-12-08,0.6885250685810946,83.29691511009459,1.4167330276365864,-0.2998197555542035,0.2865926989081793,1
2016-12-09,0.6861923884799327,203.33783723251764,1.6855185030863546,0.0617643356323256,0.8377085402841864,1
2016-12-12,0.0039849114413489,156.8338305452156,0.177894905777845,-0.1523089408874511,0.9655719104371824,1
2016-12-13,0.6221231532982142,185.61046409677,0.5556000640418763,0.2172341346740687,0.9995846128867238,1
2016-12-14,0.1229527162663097,159.4504187950905,-0.2355532216123235,0.1431848526000934,0.999252629685846,1
2016-12-15,0.2933349609374877,135.03923709317792,-0.4332353834072002,0.217469501495362,0.9959403595124988,0
2016-12-16,-0.588236350091098,110.44043472854064,-0.6024480403958294,0.171730709075927,0.9907904327084682,1
2016-12-19,0.5153360449713852,104.8166301376252,-0.3069345699620372,0.2505708694458057,0.9929114995415772,1
2016-12-20,0.2560965397891556,100.24969415001767,-0.2466299800549551,0.2426224708557143,0.9953011094167342,1
2016-12-21,0.4193441210853429,91.23340916037162,-0.2631225684080225,0.1879867553710923,0.9916758496453592,0
2016-12-22,-0.0689624933133327,58.106707423905775,-0.8547594183039182,-0.0525248527526862,0.9272902715952543,1
2016-12-23,0.9999999999999836,53.51094587097665,-0.400323955327244,-0.0741714477539048,0.7774991481998256,1
2016-12-27,0.5648874523164705,83.69593761726432,0.0735298207285603,0.0514678955078125,0.8507225072203964,0
2016-12-28,-0.4175794693797169,74.08521284710875,-0.2348490338999048,-0.1105475425720214,0.8470157274023948,1
2016-12-29,0.3943757320467078,57.52371665088093,-0.1616190313852324,-0.1664649009704604,0.7812608019805539,0
2016-12-30,-0.4689284775234288,-0.1152198615511086,-0.5283977788881858,-0.4263956069946282,-0.2929056920967198,1
2017-01-03,0.2229290077411676,-68.39074419135616,-0.0679097832367691,-0.3859185218811021,-0.8146876431136594,1
2017-01-04,0.2236811725141509,-41.1712726075132,-0.0501932144807592,-0.4520181655883775,-0.9884027558933592,1
2017-01-05,0.6571432723467682,-4.62815754466676,0.3199671174179241,-0.3493043899536125,-0.8881733939351614,1
2017-01-06,0.6686409765610946,139.1212816180512,0.9875642675146086,-0.088203907012943,0.1761959741984469,1
2017-01-09,0.6979881923429434,235.2725088317825,1.1636713487490566,0.1017699241638183,0.7344826163491213,1
2017-01-10,0.3148201784440684,186.2813972244424,0.5035539664682527,0.0751024246215905,0.955480669188338,1
2017-01-11,0.7593990569392929,171.40525093568075,0.273532817477457,0.1641236305236795,0.9988706324235428,1
2017-01-12,0.3210983488370377,106.22736277418426,-0.5784248686187443,-0.0101767539978077,0.9909811767873516,0
2017-01-13,-0.0864188228202198,99.12308054862297,-0.812802417464007,-0.124002456665039,0.932530967600544,1
2017-01-17,0.8217853568258743,97.77360008915208,-0.2472139764447173,-0.046789360046386,0.9424734867727624,0
