Date,Open,High,Low,Close,Volume
2015-05-18,29.125317241224504,29.656187572212414,29.120778911582466,29.535947799682617,203531600
2015-05-19,29.649385106310184,29.692490588375797,29.41117296871132,29.50872802734375,178532800
2015-05-20,29.49283722088711,29.715166870652297,29.3431035241811,29.50644874572754,145819600
2015-05-21,29.50872917831818,29.862642785477707,29.45427959962758,29.80819320678711,158921600
2015-05-22,29.855833042272103,30.166641124266448,29.810456668544248,30.0690860748291,182384000
2015-05-26,30.082694804153785,30.153023322373674,29.29319176042779,29.406625747680664,282790400
2015-05-27,29.569973524560236,30.005559657889076,29.504183329423068,29.95564842224121,183332800
2015-05-28,29.914815429019608,29.93523271875739,29.742396990571027,29.896665573120117,122933200
2015-05-29,29.771889897812205,29.821801140160765,29.470155009698214,29.556365966796875,203538000
2015-06-01,29.556362475366623,29.808186091384666,29.504183805159187,29.615346908569336,128451200
2015-06-02,29.461082183045907,29.64257729735169,29.338574971385047,29.4837703704834,134670400
2015-06-03,29.64257406028221,29.70609682409263,29.47015216274166,29.520063400268555,123934000
2015-06-04,29.397557953757893,29.624425969951364,29.245556798316013,29.347646713256836,153800400
2015-06-05,29.379402654554994,29.42250812352351,29.120773302474465,29.18656349182129,142507200
2015-06-08,29.243285187060096,29.313617178213253,28.77367020513136,28.993732452392578,210699200
2015-06-09,28.744176952976602,29.05725592300798,28.49916081099998,28.907522201538086,224301600
2015-06-10,29.020951857072035,29.343103976271305,29.00507116755842,29.238746643066406,156349200
2015-06-11,29.306803929062085,29.533671908553433,29.147997035764266,29.17295265197754,141563600
2015-06-12,29.08220970637882,29.113971088163503,28.837191849012275,28.85080337524414,147544800
2015-06-15,28.608050973468163,28.866680323534954,28.51957260270138,28.794082641601562,175955600
2015-06-16,28.819040038044328,29.005071717674436,28.66930806705686,28.948354721069336,125976400
2015-06-17,28.975584677757762,29.01188266201806,28.753253249775337,28.880300521850586,131672400
2015-06-18,28.864412357938473,29.109428448156176,28.862143193614028,29.01187515258789,141628800
2015-06-19,28.97331834769493,28.99827397156937,28.676121757201383,28.721494674682617,218867600
2015-06-22,28.923403495024605,29.05271819768119,28.830388506521412,28.95062828063965,136157200
2015-06-23,28.92113384589827,28.950626063239792,28.785011659114634,28.819042205810547,121075600
2015-06-24,28.859878660844608,29.44746769287754,28.83946137124366,29.06406021118164,221123600
2015-06-25,29.234209321208493,29.311343606970247,28.925668716430664,28.925668716430664,127752400
2015-06-26,28.964234175442495,29.036831858765822,28.701068222469925,28.755516052246094,176267200
2015-06-29,28.4628641781375,28.692001383883856,28.240534467539316,28.251876831054688,196645600
2015-06-30,28.48781416109159,28.612592251117782,28.326738091790332,28.456052780151367,177482800
2015-07-01,28.78955578177032,28.79863071143974,28.58310502623924,28.721494674682617,120955200
2015-07-02,28.682917221789427,28.74190337802597,28.533183532311725,28.6851863861084,108844000
2015-07-06,28.344883900737234,28.63754378122359,28.324464883981573,28.585363388061523,112241600
2015-07-07,28.560410441192357,28.619396601827287,28.079449690756316,28.515037536621094,187787200
2015-07-08,28.24052963666372,28.276827616915828,27.800405159123034,27.80721092224121,243046400
2015-07-09,28.09760252865418,28.145244602772788,27.0472042715845,27.240041732788086,314380000
2015-07-10,27.664282341185135,28.097599287729864,27.49866795237185,27.968284606933594,245418000
2015-07-13,28.365306074723534,28.530920478124024,28.20423000065758,28.50823402404785,165762000
2015-07-14,28.594442421888854,28.66930927597223,28.367574425901985,28.496889114379883,127072400
2015-07-15,28.521853554452942,28.84627495829501,28.490092163659956,28.771408081054688,134596800
2015-07-16,28.980120430372065,29.168423033506745,28.891642040918537,29.154808044433594,144889600
2015-07-17,29.28411856460901,29.40662574768066,29.109429254955028,29.406625747680664,184658800
2015-07-20,29.712909044387303,30.166645148341626,29.65165370106858,29.962465286254883,235600800
2015-07-21,30.139418623821513,30.15529758553332,29.565442795265128,29.662994384765625,307025600
2015-07-22,27.67562662986122,28.47193378859083,27.67562662986122,28.408411026000977,461802400
2015-07-23,28.630739463747982,28.8326518350959,28.37211009526042,28.394798278808594,203998000
2015-07-24,28.431093537982346,28.52637766865697,28.108941440445154,28.24506187438965,168649200
2015-07-27,27.925188269826187,28.043160628601175,27.705127708743216,27.852590560913086,177822000
2015-07-28,27.99097633361816,28.111217840933772,27.802677188109257,27.990976333618164,134472400
2015-07-29,27.938799870320764,28.018203339279165,27.739154884521582,27.90250015258789,148046800
2015-07-30,27.750498633294487,27.807215643396127,27.61210899017723,27.761842727661133,134513200
2015-07-31,27.814010319506416,27.82308524520882,27.43060466105424,27.51908302307129,171540000
2015-08-03,27.564466337262004,27.80721506622384,26.66153079360451,26.870250701904297,279904000
2015-08-04,26.638839022506108,26.702361782891913,25.69279991776306,26.008146286010742,496554400
2015-08-05,25.624737298448228,26.643375760949834,25.431899864256742,26.180564880371094,397250400
2015-08-06,26.42896806956206,26.54975207117888,26.007362912309063,26.23753547668457,211612000
2015-08-07,26.112196008763224,26.492780044588898,26.09396400090691,26.326416015625,154681600
2015-08-10,26.556597267267577,27.345113556583627,26.556597267267577,27.28358268737793,219806400
2015-08-11,26.848300324683603,26.93262207213336,25.82733204322306,25.863794326782227,388331200
2015-08-12,25.64501074666067,26.3036268153477,24.984115242321792,26.262605667114258,404870000
2015-08-13,26.44492609684567,26.526968405191536,26.103083724971295,26.24209976196289,194143200
2015-08-14,26.052941696972656,26.50645200540765,25.98229484303803,26.42668914794922,171718000
2015-08-17,26.44492190511496,26.811832798531174,26.321858462102693,26.700164794921875,163538800
2015-08-18,26.533804429638927,26.763978775477742,26.438088984767404,26.54975700378418,138242800
2015-08-19,26.458596321648905,26.55431175794525,26.134985995866003,26.21019172668457,193146000
2015-08-20,25.9982492257581,26.059780080455614,25.439905707251,25.672359466552734,274006400
2015-08-21,25.166435984366572,25.50144179361705,24.077098549320972,24.1021671295166,513102000
2015-08-24,21.62038969655831,24.794965709542847,20.966330710420756,23.50052261352539,648825200
2015-08-25,25.321403178270607,25.321403178270607,23.58712280221916,23.641817092895508,414406400
2015-08-26,24.40526504154047,25.04337148408494,23.94036095587828,24.997793197631836,387098400
2015-08-27,25.576648033222426,25.80682065412732,25.07299872215656,25.73389434814453,338464400
2015-08-28,25.562971492815617,25.82277154965005,25.4193983262598,25.818214416503906,212657600
2015-08-31,25.531061823359753,26.100798994241476,25.52422525550115,25.697425842285156,224917200
2015-09-01,25.10262426059382,25.49688147456801,24.46679726378038,24.548839569091797,307383600
2015-09-02,25.12085465179514,25.601711273193356,24.87016888021782,25.60171127319336,247555200
2015-09-03,25.635903380375748,25.701993126947553,25.07756142784575,25.152767181396484,212935600
2015-09-04,24.83370928957064,25.170992791780314,24.72887783679194,24.902076721191406,199985200
2015-09-08,25.467254749707486,25.651849059965635,25.14136497732206,25.59487533569336,219374400
2015-09-09,25.925325664232464,25.984577089461528,25.016023713899514,25.102624893188477,340043200
2015-09-10,25.12997566378889,25.815939958104305,25.045655644076373,25.65413475036621,251571200
2015-09-11,25.47637066845782,26.027875900268555,25.46953409976018,26.027875900268555,199662000
2015-09-14,26.567986209781694,26.638633068011465,26.17600672792621,26.2785587310791,233453600
2015-09-15,26.419861368328448,26.556597989270042,26.075739510310065,26.499624252319336,173364800
2015-09-16,26.49278707324612,26.558876815234182,26.308192726152154,26.529251098632812,148694000
2015-09-17,26.35832464310931,26.54747608636163,25.916207986184432,25.9617862701416,256450400
2015-09-18,25.572087994859135,26.048389267447032,25.494604558967442,25.854677200317383,297141200
2015-09-21,25.904815158603423,26.292237566115084,25.902537461265894,26.255773544311523,200888000
2015-09-22,25.838723827790854,26.021040448151656,25.642734069448046,25.84328269958496,201384800
2015-09-23,25.895696150281726,26.14410248858751,25.820492156758007,26.05294418334961,143026800
2015-09-24,25.809100142769193,26.321863721764608,25.60855323558309,26.207916259765625,200878000
2015-09-25,26.536083678674718,26.59305740574937,25.984576679179945,26.14182472229004,224607600
2015-09-28,25.94583114394911,26.10991573196996,25.624500274658203,25.624500274658203,208436000
2015-09-29,25.71338425933399,25.868352874593167,24.58074622792943,24.854219436645508,293461600
2015-09-30,25.107184755547777,25.419401444716595,24.779017229060518,25.136812210083008,265892000
2015-10-01,24.856498022407152,24.981840919689517,24.45540248980378,24.97272491455078,255716400
2015-10-02,24.614925292059343,25.29860989918526,24.510093860944018,25.1550350189209,232079200
2015-10-05,25.04109477276744,25.380659476980288,24.856500432237226,25.246200561523438,208258800
2015-10-06,25.21201669164917,25.46498021520254,25.016026903333938,25.366985321044922,192787200
2015-10-07,25.464979489963046,25.47181605980485,24.933985614078544,25.246200561523438,187062400
2015-10-08,25.11174061277469,25.11174061277469,24.660507927321408,24.954492568969727,247918400
2015-10-09,25.068438804221046,25.588038893971067,24.952211919292722,25.551576614379883,211064400
2015-10-12,25.690595419427144,25.69515255285629,25.39661076028923,25.433073043823242,121868800
2015-10-13,25.255313427996686,25.62678149905974,25.22340828023422,25.47637176513672,132197200
2015-10-14,25.362429456064266,25.41484432143329,24.968170423464503,25.116302490234375,177849600
2015-10-15,25.280382492776287,25.547019120788676,25.180108175766424,25.492324829101562,150694000
2015-10-16,25.474097942360213,25.524235110948805,25.189229246925517,25.305456161499023,156930400
2015-10-19,25.25075565590081,25.467255115767337,25.09350761826506,25.462697982788086,119036800
2015-10-20,25.373814341944588,26.01875725024705,25.255309772934545,25.92759895324707,195871200
2015-10-21,25.980017773752646,26.34009212158916,25.91164861044696,25.925323486328125,167180800
2015-10-22,26.055220872110855,26.321857452392575,26.002804287047844,26.321857452392578,166616400
2015-10-23,26.595334840903913,27.171910413726106,26.511014838432402,27.137725830078125,237467600
2015-10-26,26.909831138440545,26.921224840613892,26.189682394998936,26.271724700927734,265335200
2015-10-27,26.299074180562606,26.558874250906946,25.977741507994452,26.105363845825195,279537600
2015-10-28,26.647747568469665,27.187859043392002,26.44947840303491,27.181020736694336,342205600
2015-10-29,27.051125866637346,27.50463800189337,26.95313098309009,27.46817398071289,204909200
2015-10-30,27.573005242583854,27.625421837992697,27.222046865303522,27.233442306518555,197461200
2015-11-02,27.529704960429942,27.65732554964501,27.258509469647805,27.616304397583008,128813200
2015-11-03,27.52742422872555,28.142739741989804,27.506912784310053,27.933076858520508,182076000
2015-11-04,28.060701332458432,28.21794938621351,27.716581249496276,27.803180694580078,179544400
2015-11-05,27.887864084971536,28.080116171666972,27.50565085115201,27.67501449584961,158210800
2015-11-06,27.718496450186482,27.878705044251454,27.606350434341,27.70705223083496,132169200
2015-11-09,27.684165175386617,27.87870467881338,27.475894005832203,27.594905853271484,135485600
2015-11-10,26.75494919954987,27.022727139371096,26.562697162092373,26.725194931030273,236511600
2015-11-11,26.633653072599998,26.873965980969874,26.3681625306186,26.574146270751953,180872000
2015-11-12,26.608476409912893,26.73664329064278,26.468865309342355,26.484886169433594,130102400
2015-11-13,26.3658772035176,26.450559905251776,25.69528666272755,25.711307525634766,183249600
2015-11-16,25.491589277602063,26.146158883371523,25.40461913799335,26.132427215576172,152426800
2015-11-17,26.301788572908873,26.33154284540854,25.935596245604415,26.020278930664062,110467600
2015-11-18,26.494036352733023,26.889981142381117,26.434529563497033,26.844207763671875,186698800
2015-11-19,26.92431242924485,27.407229089851374,26.72290711548396,27.185224533081055,173183200
2015-11-20,27.281356553528358,27.446143554567517,27.201252246396248,27.304244995117188,137148400
2015-11-23,27.297373765089272,27.402655693120693,26.85565379208731,26.949491500854492,129930000
2015-11-24,26.853366524320236,27.315683999711272,26.805303946146616,27.208114624023438,171212800
2015-11-25,27.28364368415475,27.288222070583544,26.988400620638398,27.01357650756836,85553200
2015-11-27,27.073081069010676,27.10054614688348,26.91515992699169,26.96322250366211,52185600
2015-11-30,27.004417870208247,27.32941516362936,26.94948946340657,27.075368881225586,156721200
2015-12-01,27.178363817644072,27.192095484807282,26.74579884057468,26.855655670166016,139409600
2015-12-02,26.855654456512244,27.03188565914244,26.567278982260053,26.613052368164062,133546400
2015-12-03,26.674845960655887,26.729774368028778,26.14157750673891,26.365869522094727,166278000
2015-12-04,26.386471983405034,27.292798673204498,26.34527523631675,27.242446899414062,231108000
2015-12-07,27.231003494450366,27.432408836582045,26.96322377446213,27.07079315185547,128336800
2015-12-08,26.896849534049817,27.144029993343082,26.745795973021245,27.059349060058594,137238000
2015-12-09,26.92430769271138,26.935751908608072,26.338400158558223,26.461990356445312,185445600
2015-12-10,26.558124746450545,26.76410848143593,26.436823698665485,26.58787727355957,116850800
2015-12-11,26.363581079683783,26.40935445974213,25.82802345306003,25.90355110168457,187544800
2015-12-14,25.67467963257179,25.789114824061922,25.127679556940354,25.74334144592285,257274800
2015-12-15,25.61975260136704,25.81658128096051,25.25584776494933,25.28788948059082,213292400
2015-12-16,25.42063716740476,25.631197532144952,24.901102088687125,25.482431411743164,224954000
2015-12-17,25.638063422360094,25.690704386733703,24.942298889160156,24.942298889160156,179091200
2015-12-18,24.92627977199625,25.065889130099492,24.216780030623916,24.267131805419922,385813200
2015-12-21,24.553218713736133,24.57381795981184,24.161850499725226,24.56466293334961,190362400
2015-12-22,24.58068421062275,24.653922677421786,24.363256257272976,24.541776657104492,131157600
2015-12-23,24.550932921785332,24.912548659498036,24.534912059792642,24.857620239257812,130629600
2015-12-24,24.946877188427898,24.946877188427898,24.70656253540334,24.724872589111328,54281600
2015-12-28,24.624166458289647,24.64705489609645,24.301460089696988,24.44793701171875,106816800
2015-12-29,24.479981960944954,25.045292225005177,24.457095266259465,24.887371063232422,123724800
2015-12-30,24.850751341451147,24.878214675114144,24.530332394954883,24.562374114990234,100855200
2015-12-31,24.491421709153336,24.495998348797574,23.990194980195106,24.090898513793945,163649200
2016-01-04,23.484395288381343,24.11607817288056,23.34478418444958,24.111499786376953,270597600
2016-01-05,24.20304270020847,24.225929388994366,23.438616468676493,23.50727653503418,223164000
2016-01-06,23.01520902836057,23.429465678672187,22.85728962489518,23.047250747680664,273829600
2016-01-07,22.58493436924737,22.916795798213553,22.069975895659475,22.074552536010742,324377600
2016-01-08,22.55517950118032,22.683346371430655,22.145501259609976,22.191274642944336,283192000
2016-01-11,22.651305501704616,22.67190300113325,22.27824560360963,22.550601959228516,198957600
2016-01-12,23.01292026745732,23.04496198494801,22.621550332413303,22.877885818481445,196616800
2016-01-13,22.96028238148135,23.159400292116853,22.26909442367768,22.289691925048828,249758400
2016-01-14,22.420144357221435,22.99689874776271,21.91205178569689,22.77718162536621,252680400
2016-01-15,22.01733120409316,22.362925987949147,21.82508091128376,22.230180740356445,319335600
2016-01-19,22.5231332268054,22.578061624922217,21.857119633337597,22.122610092163086,212350800
2016-01-20,21.765578844303672,22.47278942325503,21.381076429083254,22.15237045288086,289337600
2016-01-21,22.21415858532888,22.401832227601023,21.728954495921233,22.040218353271484,208646000
2016-01-22,22.573493055849013,23.22119688288262,22.51398799290614,23.2120418548584,263202000
2016-01-25,23.234922087656393,23.237211280561336,22.706232025881572,22.758872985839844,207178000
2016-01-26,22.8710187012411,23.088444878595407,22.44531962575068,22.884750366210938,300308000
2016-01-27,21.980718014545115,22.115750740588034,21.362766757847254,21.38107681274414,533478800
2016-01-28,21.465752320371458,21.632826713476497,21.145333451522898,21.534412384033203,222715200
2016-01-29,21.694629257842646,22.278247833251957,21.593925705287973,22.278247833251953,257666000
2016-02-01,22.07912992572405,22.134058338173645,21.834238643630453,22.069974899291992,163774000
2016-02-02,21.83881714271245,21.980717445273882,21.577904978689393,21.623680114746094,149428800
2016-02-03,21.742689638363526,22.16381036794754,21.532129273571517,22.051664352416992,183857200
2016-02-04,22.058564895726303,22.396830252676185,21.904390078330128,22.22884750366211,185886800
2016-02-05,22.2104432279569,22.302488518991087,21.559226612358984,21.635162353515625,185672400
2016-02-08,21.430365578304475,22.021754331880246,21.40965630654903,21.862977981567383,216085600
2016-02-09,21.697290004545522,22.076975668638475,21.614449432175512,21.858367919921875,177324800
2016-02-10,22.072377555072663,22.17132594191395,21.65357312240866,21.692691802978516,169374400
2016-02-11,21.582234458986573,21.796238984386996,21.306098624744084,21.5615234375,200298800
2016-02-12,21.67427553735044,21.745609780122614,21.40274298521522,21.628252029418945,161405600
2016-02-16,21.865275439006325,22.286381474614846,21.770930285344775,22.23805809020996,196231600
2016-02-17,22.24496075987042,22.599333994430747,22.125303108692428,22.578624725341797,179452800
2016-02-18,22.74429639743011,22.755802713416482,22.11148764176087,22.15060806274414,156084000
2016-02-19,22.090782326719047,22.26566817837851,22.044760565785438,22.099987030029297,141496800
2016-02-22,22.16211570319312,22.297882877108385,22.07237204400234,22.29327964782715,137123200
2016-02-23,22.18282320768988,22.205834083596052,21.757115858765125,21.789331436157227,127770400
2016-02-24,21.62595918123578,22.17822741050433,21.47408418925441,22.11379623413086,145022800
2016-02-25,22.10228933033358,22.265668869018555,21.918198769653713,22.265668869018555,110330800
2016-02-26,22.366915273173905,22.555607292453782,22.224246768119336,22.30018424987793,115964400
2016-02-29,22.28867425168688,22.6039286885036,22.240350886443547,22.249555587768555,140865200
2016-03-01,22.470467336783322,23.188416617645398,22.417540733213766,23.133190155029297,201628400
2016-03-02,23.128586637357245,23.216028675073282,22.928388314091983,23.183813095092773,132678400
2016-03-03,23.144698521696668,23.404724822000723,23.114782795267296,23.356401443481445,147822800
2016-03-04,23.55660092322961,23.874155321019305,23.32648858278605,23.703872680664062,184220400
2016-03-07,23.56120505183758,23.662455054836702,23.23214429770847,23.441547393798828,143315600
2016-03-08,23.190719067255003,23.416229910784427,23.103277018663164,23.248247146606445,126247600
2016-03-09,23.31267728261328,23.374808588708397,23.073360272430858,23.268957138061523,108806800
2016-03-10,23.335692396005687,23.526684297011272,23.04575036654523,23.28046417236328,134054400
2016-03-11,23.526683010096736,23.53588771353364,23.356400385558224,23.531286239624023,109632800
2016-03-14,23.45074714552466,23.680859463283742,23.420831420620676,23.591114044189453,100304400
2016-03-15,23.92247712620179,24.20321444395123,23.897164629970764,24.065147399902344,160270800
2016-03-16,24.072049249501443,24.463239480103912,24.067446020086752,24.38500213623047,153214000
2016-03-17,24.281453300665635,24.500061076643235,24.152590952295057,24.34588623046875,137682800
2016-03-18,24.47014184938503,24.506960661149858,24.205514101200006,24.37349510192871,176820800
2016-03-21,24.37579440535443,24.771587816210953,24.194005489641615,24.371192932128906,142010800
2016-03-22,24.21932692738006,24.688756372561166,24.21012222191164,24.557592391967773,129777600
2016-03-23,24.502362316354223,24.638127751934263,24.368896740089987,24.42182159423828,102814000
2016-03-24,24.269949607191617,24.449436957605055,24.13648402409828,24.31597137451172,104532000
2016-03-28,24.391899554551873,24.435621445739617,24.175593468402678,24.205509185791016,77645600
2016-03-29,24.13647660279251,24.803802557456848,24.134174988448823,24.77849006652832,124760400
2016-03-30,25.001702155820755,25.409000161023346,24.990195838385198,25.211103439331055,182404400
2016-03-31,25.247921638702852,25.289341922602407,25.054626395299106,25.079938888549805,103553600
2016-04-01,25.03161718302768,25.312354486412165,24.898151619842007,25.3100528717041,103496000
2016-04-04,25.40899824227195,25.816297972334997,25.374481048189374,25.570077896118164,149424800
2016-04-05,25.199598345142995,25.480335630711284,25.17888732532004,25.268630981445312,106314800
2016-04-06,25.365288825263608,25.537873113021874,25.12827159535633,25.53326988220215,105616400
2016-04-07,25.30085215355665,25.4090052388414,24.879747887770588,24.976394653320312,127207600
2016-04-08,25.06153160015779,25.259426564288315,24.891247232995713,25.004003524780273,94326800
2016-04-11,25.075338928367106,25.452722979730563,25.04312334512517,25.086843490600586,117630000
2016-04-12,25.160481672629956,25.427412821872846,25.004006971426882,25.413606643676758,108929200
2016-04-13,25.496449050245605,25.850820523857063,25.496449050245605,25.781787872314453,133029200
2016-04-14,25.68513842120349,25.86232413948308,25.618405636090532,25.795591354370117,101895600
2016-04-15,25.797890136385718,25.84161203525609,25.250223493496524,25.277835845947266,187756000
2016-04-18,25.056932769930956,25.070738948647737,24.608214405457165,24.73247528076172,243286000
2016-04-19,24.824522070902542,24.852136187577912,24.444838061420114,24.601314544677734,129539600
2016-04-20,24.539177219512236,24.872839375216646,24.405711654983417,24.651931762695312,122444000
2016-04-21,24.605909746459613,24.605909746459613,24.28145054181149,24.38500213623047,126210000
2016-04-22,24.16409300332364,24.5023583636651,24.074349347186214,24.318267822265625,134732400
2016-04-25,24.161789265787686,24.31136259808032,24.04903474078687,24.180198669433594,112126400
2016-04-26,23.91097215511249,24.230828141352113,23.91097215511249,24.01222038269043,224064800
2016-04-27,22.090781995783164,22.714386151865014,22.017146126021927,22.509586334228516,458408400
2016-04-28,22.461264261426205,22.52339381691941,21.68808670630122,21.821552276611328,328970800
2016-04-29,21.62825064447368,21.796233365336718,21.28768548567497,21.570722579956055,274126000
2016-05-02,21.623653622889762,21.648966116937327,21.262377373577102,21.54771614074707,192640400
2016-05-03,21.676583008314218,22.030956243555934,21.556925356906152,21.9020938873291,227325200
2016-05-04,21.90669234775458,22.06777202649285,21.589137975480703,21.674280166625977,164102000
2016-05-05,21.76226011571903,21.778465983450793,21.456662491129304,21.5863094329834,143562000
2016-05-06,21.616399693765196,21.634919417288852,21.26449845221844,21.46591567993164,174799600
2016-05-09,21.53074574432476,21.709010281376873,21.435824404506278,21.482128143310547,131745600
2016-05-10,21.607142016928286,21.66270472800178,21.32469543898568,21.62797737121582,134747200
2016-05-11,21.641871344512175,21.66270670069706,21.405726709908723,21.41730308532715,114876400
2016-05-12,21.465916027876098,21.47980626232061,20.713497712818743,20.914913177490234,305258800
2016-05-13,20.836200677694563,21.22282753302264,20.836200677694563,20.956586837768555,177571200
2016-05-16,21.389514129840833,21.852540740321306,21.218194778528837,21.734468460083008,245039200
2016-05-17,21.889589481821666,21.924315073707945,21.53305868589911,21.644184112548828,187667600
2016-05-18,21.799300891202567,22.042388882454347,21.736791288947156,21.891904830932617,168249600
2016-05-19,21.91042395261574,21.91042395261574,21.66270473142001,21.808557510375977,121768400
2016-05-20,21.91042435653516,22.093320123788818,21.882642117328494,22.044702529907227,128104000
2016-05-23,22.1951860025446,22.500783560806585,22.148882271712946,22.324832916259766,152074400
2016-05-24,22.50772248716265,22.709137920375717,22.41974630593741,22.665151596069336,140560800
2016-05-25,22.843423364433704,23.091142595023264,22.713776444889803,23.06336212158203,152675200
2016-05-26,23.07725035520641,23.32034007455794,22.836476263876254,23.24625587463379,225324800
2016-05-27,23.021688421479894,23.26014689281239,22.977700319126896,23.232364654541016,145364800
2016-05-31,23.05872541714636,23.243936772427208,22.878145317216045,23.118919372558594,169228800
2016-06-01,22.924452444895955,23.04484038288129,22.76470942539046,22.7948055267334,116693200
2016-06-02,22.59569951641754,22.651262218252583,22.371131315021742,22.62348175048828,160766400
2016-06-03,22.639688449272096,22.750813857051295,22.56097299964753,22.669784545898438,114019600
2016-06-06,22.685989561346222,23.58889185580617,22.584124902401932,22.834157943725586,93170000
2016-06-07,22.977704393315594,23.1212433337086,22.910565296985336,22.92677116394043,89638000
2016-06-08,22.924451198432585,23.049468619709003,22.845737507058562,22.90593147277832,83392400
2016-06-09,22.804066059530715,23.14902047287041,22.794805313133484,23.0703067779541,106405600
2016-06-10,22.81101174462977,23.000852634723827,22.799437136075667,22.88046646118164,126851600
2016-06-13,22.848049683934384,22.947600480304022,22.479942593616368,22.535505294799805,152082000
2016-06-14,22.530876011806267,22.799432308211777,22.398913491346715,22.56328773498535,127727600
2016-06-15,22.646631618792902,22.7832253883944,22.463735894316596,22.48920249938965,117780800
2016-06-16,22.32946133456204,22.630429388450278,22.241486899664032,22.58412742614746,125307200
2016-06-17,22.36881996768174,22.375765085403398,22.063222423782246,22.070167541503906,244032800
2016-06-20,22.225282466102747,22.35724501009296,22.00071422524242,22.01692008972168,137647600
2016-06-21,21.979878554968625,22.306311468020073,21.919684587921857,22.20444679260254,142185600
2016-06-22,22.283165782426124,22.431334223986514,22.074803359510838,22.12110710144043,116876400
2016-06-23,22.211394750952625,22.292424082546425,22.051649949877024,22.248435974121094,128960800
2016-06-24,21.509907183941284,21.91505556504342,21.44971321561164,21.623348236083984,301245600
2016-06-27,21.530741448823996,21.54231782279227,21.183471425455867,21.308488845825195,181958400
2016-06-28,21.50759248560182,21.683543141853193,21.33164182935045,21.667335510253906,161779600
2016-06-29,21.755307597282847,21.889585750711266,21.67659214770855,21.8548583984375,146124000
2016-06-30,21.864122496511637,22.17203392591667,21.83171076710058,22.13267707824707,143345600
2016-07-01,22.10720435551413,22.33408816497582,22.07016314627309,22.199810028076172,104106000
2016-07-05,22.08406078172932,22.08637641005382,21.868753271529698,21.991455078125,110820800
2016-07-06,21.901164736679714,22.14657011319478,21.84791765001149,22.116472244262695,123796400
2016-07-07,22.155825070444596,22.341036441769447,22.137305346357344,22.211389541625977,100558400
2016-07-08,22.338723307503564,22.431329003503308,22.236858631579913,22.38271141052246,115648400
2016-07-11,22.39891675562251,22.60727912521522,22.39428726576787,22.452165603637695,95179600
2016-07-12,22.496154933844803,22.61885674385288,22.484580324514134,22.554033279418945,96670000
