Date,Open,High,Low,Close,Volume,Total Assets,Total Liabilities,Total Current Assets,Total Current Liabilities,Total Equity,Retained Earnings,Long Term Debt,Net Cash from Operating Activities,Net Cash from Investing Activities,Net Cash from Financing Activities,Revenue,Operating Income (Loss),Pretax Income (Loss),Net Income,Estimated EPS,Actual EPS,CPI,GDP,Treasury_3M,Treasury_1Y,Treasury_10Y,Unemployment Rate
2015-05-05,28.952201929355844,29.01997991880258,28.416762362656947,28.421281814575195,197085600.0,265723166666.66666,137978151515.15152,69050848484.84848,61212333333.333336,127745015151.51515,99909393939.39394,42854954545.454544,17530621212.121212,-18191606060.60606,-2123848484.848485,54826287878.78788,16688984848.484848,17014378787.878788,12473545454.545454,0.5121212121212122,0.5345454545454545,237.09045454545455,18.236605863636363,0.01,0.24,2.19,5.559090909090909
2015-05-06,28.5929775591263,28.63590372575168,27.87002052139405,28.242795944213867,288564000.0,265904333333.33334,138209757575.75757,69097242424.24243,61311666666.666664,127694575757.57576,99868969696.9697,42966272727.27273,17468606060.60606,-18026030303.030304,-2139242424.2424242,54698939393.93939,16625424242.424242,16952393939.39394,12429727272.727272,0.5106060606060606,0.5327272727272727,237.12027272727272,18.238321818181817,0.02,0.25,2.25,5.545454545454545
2015-05-07,28.306319624470447,28.603517881732493,28.13616862431385,28.4174861907959,175763600.0,266085500000.0,138441363636.36365,69143636363.63637,61411000000.0,127644136363.63637,99828545454.54546,43077590909.09091,17406590909.090908,-17860454545.454544,-2154636363.6363635,54571590909.09091,16561863636.363636,16890409090.909092,12385909090.90909,0.5090909090909091,0.5309090909090909,237.15009090909092,18.240037772727273,0.01,0.24,2.18,5.531818181818181
2015-05-08,28.7396396344536,28.95289611816406,28.610324937725363,28.952896118164062,222201600.0,266266666666.66666,138672969696.9697,69190030303.0303,61510333333.333336,127593696969.69698,99788121212.12122,43188909090.90909,17344575757.575756,-17694878787.878788,-2170030303.030303,54444242424.242424,16498303030.30303,16828424242.424242,12342090909.090908,0.5075757575757576,0.5290909090909091,237.1799090909091,18.241753727272727,0.01,0.23,2.16,5.518181818181818
2015-05-11,28.90071723585819,28.939284384259487,28.50142903178087,28.657968521118164,168143200.0,266447833333.33334,138904575757.57574,69236424242.42424,61609666666.666664,127543257575.75757,99747696969.69698,43300227272.72727,17282560606.060608,-17529303030.303032,-2185424242.4242425,54316893939.393936,16434742424.242424,16766439393.939394,12298272727.272728,0.5060606060606061,0.5272727272727272,237.2097272727273,18.243469681818183,0.02,0.25,2.28,5.504545454545454
2015-05-12,28.494622352181285,28.785013134589075,28.31766557733064,28.555877685546875,192640000.0,266629000000.0,139136181818.18182,69282818181.81818,61709000000.0,127492818181.81818,99707272727.27272,43411545454.545456,17220545454.545456,-17363727272.727272,-2200818181.818182,54189545454.545456,16371181818.181818,16704454545.454546,12254454545.454546,0.5045454545454546,0.5254545454545454,237.23954545454546,18.245185636363637,0.03,0.25,2.28,5.49090909090909
2015-05-13,28.619394509986037,28.855337404414914,28.55587175588311,28.58763313293457,138776800.0,266810166666.66666,139367787878.78787,69329212121.21213,61808333333.333336,127442378787.87878,99666848484.84848,43522863636.36363,17158530303.030304,-17198151515.151516,-2216212121.212121,54062196969.69697,16307621212.121212,16642469696.969696,12210636363.636364,0.503030303030303,0.5236363636363637,237.26936363636364,18.24690159090909,0.02,0.24,2.27,5.477272727272727
2015-05-14,28.905252039064223,29.254627227783203,28.848535040382316,29.254627227783203,180814000.0,266991333333.33334,139599393939.39395,69375606060.60606,61907666666.666664,127391939393.93939,99626424242.42424,43634181818.181816,17096515151.515152,-17032575757.575758,-2231606060.6060605,53934848484.84849,16244060606.060606,16580484848.484848,12166818181.818182,0.5015151515151516,0.5218181818181818,237.29918181818184,18.248617545454547,0.01,0.23,2.23,5.463636363636363
2015-05-15,29.281853892018507,29.377138034887416,29.086747277078107,29.21379280090332,152832000.0,267172500000.0,139831000000.0,69422000000.0,62007000000.0,127341500000.0,99586000000.0,43745500000.0,17034500000.0,-16867000000.0,-2247000000.0,53807500000.0,16180500000.0,16518500000.0,12123000000.0,0.5,0.52,237.329,18.2503335,0.02,0.23,2.14,5.449999999999999
2015-05-18,29.125317241224504,29.656187572212414,29.120778911582462,29.535947799682617,203531600.0,267353666666.66666,140062606060.60605,69468393939.39394,62106333333.333336,127291060606.06061,99545575757.57576,43856818181.818184,16972484848.484848,-16701424242.424244,-2262393939.3939395,53680151515.15151,16116939393.939394,16456515151.515152,12079181818.181818,0.49848484848484853,0.5181818181818182,237.35881818181818,18.252049454545453,0.02,0.22,2.23,5.4363636363636365
2015-05-19,29.649385106310184,29.6924905883758,29.41117296871132,29.50872802734375,178532800.0,267534833333.33334,140294212121.21213,69514787878.78787,62205666666.666664,127240621212.12122,99505151515.15152,43968136363.63636,16910469696.969696,-16535848484.848484,-2277787878.787879,53552803030.30303,16053378787.878788,16394530303.030304,12035363636.363636,0.496969696969697,0.5163636363636364,237.38863636363638,18.25376540909091,0.02,0.23,2.27,5.422727272727273
2015-05-20,29.49283722088711,29.715166870652297,29.3431035241811,29.50644874572754,145819600.0,267716000000.0,140525818181.81818,69561181818.18182,62305000000.0,127190181818.18182,99464727272.72728,44079454545.454544,16848454545.454546,-16370272727.272728,-2293181818.181818,53425454545.454544,15989818181.818182,16332545454.545454,11991545454.545454,0.4954545454545455,0.5145454545454545,237.41845454545455,18.255481363636363,0.02,0.23,2.26,5.409090909090909
2015-05-21,29.50872917831818,29.862642785477707,29.45427959962758,29.80819320678711,158921600.0,267897166666.66666,140757424242.42426,69607575757.57576,62404333333.333336,127139742424.24243,99424303030.30302,44190772727.27273,16786439393.939394,-16204696969.69697,-2308575757.5757575,53298106060.606064,15926257575.757576,16270560606.060606,11947727272.727272,0.49393939393939396,0.5127272727272727,237.44827272727272,18.257197318181817,0.02,0.22,2.19,5.3954545454545455
2015-05-22,29.855833042272103,30.166641124266448,29.810456668544248,30.0690860748291,182384000.0,268078333333.33334,140989030303.0303,69653969696.9697,62503666666.666664,127089303030.30302,99383878787.87878,44302090909.09091,16724424242.424242,-16039121212.121212,-2323969696.969697,53170757575.757576,15862696969.69697,16208575757.575758,11903909090.90909,0.49242424242424243,0.5109090909090909,237.47809090909092,18.258913272727273,0.02,0.23,2.21,5.381818181818182
2015-05-26,30.082694804153785,30.153023322373677,29.29319176042779,29.406625747680664,282790400.0,268440666666.66666,141452242424.24243,69746757575.75757,62702333333.333336,126988424242.42424,99303030303.0303,44524727272.72727,16600393939.39394,-15707969696.969698,-2354757575.757576,52916060606.06061,15735575757.575758,16084606060.60606,11816272727.272728,0.48939393939393944,0.5072727272727273,237.5377272727273,18.262345181818183,0.02,0.24,2.14,5.3545454545454545
2015-05-27,29.56997352456024,30.00555965788908,29.504183329423068,29.95564842224121,183332800.0,268621833333.33334,141683848484.84848,69793151515.15152,62801666666.666664,126937984848.48485,99262606060.60606,44636045454.545456,16538378787.878788,-15542393939.39394,-2370151515.151515,52788712121.21212,15672015151.515152,16022621212.121212,11772454545.454546,0.4878787878787879,0.5054545454545455,237.56754545454547,18.264061136363637,0.01,0.27,2.14,5.340909090909091
2015-05-28,29.914815429019608,29.93523271875739,29.742396990571027,29.89666557312012,122933200.0,268803000000.0,141915454545.45453,69839545454.54546,62901000000.0,126887545454.54546,99222181818.18182,44747363636.36363,16476363636.363636,-15376818181.818182,-2385545454.5454545,52661363636.36364,15608454545.454546,15960636363.636364,11728636363.636364,0.4863636363636364,0.5036363636363637,237.59736363636364,18.26577709090909,0.01,0.26,2.13,5.327272727272727
2015-05-29,29.771889897812205,29.821801140160765,29.47015500969821,29.556365966796875,203538000.0,268984166666.66666,142147060606.0606,69885939393.93939,63000333333.333336,126837106060.60606,99181757575.75757,44858681818.181816,16414348484.848484,-15211242424.242424,-2400939393.939394,52534015151.51515,15544893939.39394,15898651515.151516,11684818181.818182,0.48484848484848486,0.5018181818181818,237.62718181818184,18.267493045454547,0.01,0.26,2.12,5.3136363636363635
2015-06-01,29.556362475366623,29.808186091384663,29.504183805159187,29.615346908569336,128451200.0,269346500000.0,142610272727.27274,69978727272.72728,63199000000.0,126736227272.72728,99100909090.90909,45081318181.818184,16290318181.818182,-14880090909.09091,-2431727272.727273,52279318181.818184,15417772727.272728,15774681818.181818,11597181818.181818,0.4818181818181818,0.49818181818181817,237.67413636363636,18.270924954545453,0.02,0.26,2.19,5.295454545454545
2015-06-02,29.461082183045907,29.64257729735169,29.338574971385047,29.4837703704834,134670400.0,269527666666.66666,142841878787.87878,70025121212.12122,63298333333.333336,126685787878.78787,99060484848.48485,45192636363.63636,16228303030.30303,-14714515151.515152,-2447121212.121212,52151969696.969696,15354212121.21212,15712696969.69697,11553363636.363636,0.48030303030303034,0.49636363636363634,237.69127272727275,18.27264090909091,0.01,0.26,2.27,5.290909090909091
2015-06-03,29.64257406028221,29.70609682409263,29.47015216274166,29.520063400268555,123934000.0,269708833333.33334,143073484848.48486,70071515151.51515,63397666666.666664,126635348484.84848,99020060606.06061,45303954545.454544,16166287878.78788,-14548939393.939396,-2462515151.5151515,52024621212.121216,15290651515.151516,15650712121.21212,11509545454.545454,0.4787878787878788,0.49454545454545457,237.7084090909091,18.274356863636363,0.02,0.26,2.38,5.286363636363636
2015-06-04,29.397557953757893,29.624425969951364,29.245556798316013,29.34764671325684,153800400.0,269890000000.0,143305090909.0909,70117909090.90909,63497000000.0,126584909090.90909,98979636363.63637,45415272727.27273,16104272727.272728,-14383363636.363636,-2477909090.909091,51897272727.27273,15227090909.090908,15588727272.727272,11465727272.727272,0.4772727272727273,0.49272727272727274,237.72554545454545,18.276072818181817,0.02,0.27,2.31,5.281818181818181
2015-06-05,29.379402654554998,29.42250812352351,29.120773302474465,29.18656349182129,142507200.0,270071166666.66666,143536696969.69696,70164303030.30302,63596333333.333336,126534469696.9697,98939212121.21213,45526590909.09091,16042257575.757576,-14217787878.78788,-2493303030.3030305,51769924242.42424,15163530303.030304,15526742424.242424,11421909090.90909,0.47575757575757577,0.4909090909090909,237.74268181818184,18.277788772727273,0.03,0.29,2.41,5.277272727272727
2015-06-08,29.243285187060096,29.313617178213253,28.77367020513136,28.993732452392575,210699200.0,270252333333.33334,143768303030.30304,70210696969.69698,63695666666.666664,126484030303.0303,98898787878.78787,45637909090.90909,15980242424.242424,-14052212121.212122,-2508696969.69697,51642575757.57576,15099969696.969696,15464757575.757576,11378090909.090908,0.47424242424242424,0.4890909090909091,237.7598181818182,18.279504727272727,0.02,0.27,2.39,5.2727272727272725
2015-06-09,28.7441769529766,29.05725592300798,28.49916081099998,28.90752220153809,224301600.0,270433500000.0,143999909090.9091,70257090909.09091,63795000000.0,126433590909.09091,98858363636.36363,45749227272.72727,15918227272.727272,-13886636363.636364,-2524090909.090909,51515227272.72727,15036409090.909092,15402772727.272728,11334272727.272728,0.4727272727272728,0.4872727272727273,237.77695454545454,18.281220681818183,0.02,0.27,2.42,5.2681818181818185
2015-06-10,29.020951857072035,29.343103976271305,29.00507116755842,29.238746643066406,156349200.0,270614666666.66666,144231515151.51514,70303484848.48485,63894333333.333336,126383151515.15152,98817939393.93939,45860545454.545456,15856212121.21212,-13721060606.060606,-2539484848.4848485,51387878787.878784,14972848484.848484,15340787878.78788,11290454545.454546,0.47121212121212125,0.48545454545454547,237.79409090909093,18.282936636363637,0.02,0.28,2.5,5.263636363636364
2015-06-11,29.306803929062085,29.533671908553437,29.147997035764263,29.17295265197754,141563600.0,270795833333.33334,144463121212.12122,70349878787.87878,63993666666.666664,126332712121.21213,98777515151.51515,45971863636.36363,15794196969.69697,-13555484848.48485,-2554878787.878788,51260530303.030304,14909287878.787878,15278803030.30303,11246636363.636364,0.4696969696969697,0.48363636363636364,237.81122727272728,18.28465259090909,0.01,0.28,2.39,5.259090909090909
2015-06-12,29.08220970637882,29.113971088163503,28.837191849012275,28.85080337524414,147544800.0,270977000000.0,144694727272.72726,70396272727.27272,64093000000.0,126282272727.27272,98737090909.09091,46083181818.181816,15732181818.181818,-13389909090.909092,-2570272727.272727,51133181818.181816,14845727272.727272,15216818181.818182,11202818181.818182,0.4681818181818182,0.4818181818181818,237.82836363636363,18.286368545454547,0.02,0.28,2.39,5.254545454545455
2015-06-15,28.608050973468163,28.866680323534958,28.51957260270138,28.79408264160156,175955600.0,271158166666.66666,144926333333.33334,70442666666.66667,64192333333.333336,126231833333.33333,98696666666.66667,46194500000.0,15670166666.666666,-13224333333.333334,-2585666666.666667,51005833333.333336,14782166666.666666,15154833333.333334,11159000000.0,0.4666666666666667,0.48,237.84550000000002,18.2880845,0.02,0.28,2.36,5.25
2015-06-16,28.819040038044328,29.00507171767444,28.66930806705686,28.948354721069336,125976400.0,271339333333.33334,145157939393.9394,70489060606.06061,64291666666.666664,126181393939.39394,98656242424.24243,46305818181.818184,15608151515.151516,-13058757575.757576,-2601060606.060606,50878484848.48485,14718606060.60606,15092848484.848484,11115181818.181818,0.4651515151515152,0.4781818181818182,237.86263636363637,18.289800454545453,0.01,0.28,2.32,5.245454545454545
2015-06-17,28.97558467775776,29.01188266201806,28.753253249775337,28.880300521850582,131672400.0,271520500000.0,145389545454.54544,70535454545.45454,64391000000.0,126130954545.45454,98615818181.81818,46417136363.63636,15546136363.636364,-12893181818.181818,-2616454545.4545455,50751136363.63637,14655045454.545454,15030863636.363636,11071363636.363636,0.4636363636363636,0.4763636363636364,237.87977272727272,18.29151640909091,0.01,0.27,2.32,5.240909090909091
2015-06-18,28.864412357938477,29.109428448156176,28.862143193614028,29.01187515258789,141628800.0,271701666666.66666,145621151515.15152,70581848484.84848,64490333333.333336,126080515151.51515,98575393939.39394,46528454545.454544,15484121212.121212,-12727606060.606062,-2631848484.848485,50623787878.78788,14591484848.484848,14968878787.878788,11027545454.545454,0.46212121212121215,0.47454545454545455,237.89690909090908,18.293232363636363,0.01,0.26,2.35,5.236363636363636
2015-06-19,28.97331834769493,28.99827397156937,28.676121757201383,28.721494674682617,218867600.0,271882833333.33334,145852757575.75757,70628242424.24243,64589666666.666664,126030075757.57576,98534969696.9697,46639772727.27273,15422106060.60606,-12562030303.030304,-2647242424.242424,50496439393.93939,14527924242.424242,14906893939.39394,10983727272.727272,0.46060606060606063,0.4727272727272727,237.91404545454546,18.294948318181817,0.01,0.25,2.26,5.2318181818181815
2015-06-22,28.923403495024605,29.05271819768119,28.83038850652141,28.95062828063965,136157200.0,272064000000.0,146084363636.36365,70674636363.63637,64689000000.0,125979636363.63637,98494545454.54546,46751090909.09091,15360090909.090908,-12396454545.454546,-2662636363.6363635,50369090909.09091,14464363636.363636,14844909090.909092,10939909090.909092,0.4590909090909091,0.47090909090909094,237.9311818181818,18.296664272727273,0.01,0.27,2.37,5.2272727272727275
2015-06-23,28.92113384589827,28.950626063239792,28.785011659114637,28.819042205810547,121075600.0,272245166666.66666,146315969696.9697,70721030303.0303,64788333333.333336,125929196969.69698,98454121212.12122,46862409090.90909,15298075757.575758,-12230878787.878788,-2678030303.030303,50241742424.242424,14400803030.30303,14782924242.424242,10896090909.090908,0.4575757575757576,0.4690909090909091,237.94831818181817,18.298380227272727,0.01,0.3,2.42,5.222727272727273
2015-06-24,28.859878660844608,29.44746769287754,28.83946137124366,29.06406021118164,221123600.0,272426333333.33334,146547575757.57574,70767424242.42424,64887666666.666664,125878757575.75757,98413696969.69698,46973727272.72727,15236060606.060606,-12065303030.303032,-2693424242.4242425,50114393939.393936,14337242424.242424,14720939393.939394,10852272727.272728,0.45606060606060606,0.4672727272727273,237.96545454545455,18.300096181818184,0.01,0.3,2.38,5.218181818181819
2015-06-25,29.234209321208493,29.311343606970247,28.925668716430664,28.925668716430664,127752400.0,272607500000.0,146779181818.18182,70813818181.81818,64987000000.0,125828318181.81818,98373272727.27272,47085045454.545456,15174045454.545454,-11899727272.727274,-2708818181.818182,49987045454.545456,14273681818.181818,14658954545.454546,10808454545.454546,0.4545454545454546,0.46545454545454545,237.9825909090909,18.301812136363637,0.01,0.29,2.4,5.213636363636364
2015-06-26,28.964234175442492,29.036831858765822,28.701068222469925,28.755516052246094,176267200.0,272788666666.66666,147010787878.78787,70860212121.21213,65086333333.333336,125777878787.87878,98332848484.84848,47196363636.36363,15112030303.030304,-11734151515.151516,-2724212121.212121,49859696969.69697,14210121212.121212,14596969696.969696,10764636363.636364,0.45303030303030306,0.4636363636363636,237.99972727272726,18.30352809090909,0.01,0.29,2.49,5.209090909090909
2015-06-29,28.4628641781375,28.692001383883856,28.24053446753932,28.251876831054688,196645600.0,272969833333.33334,147242393939.39395,70906606060.60606,65185666666.666664,125727439393.93939,98292424242.42424,47307681818.181816,15050015151.515152,-11568575757.575758,-2739606060.6060605,49732348484.84849,14146560606.060606,14534984848.484848,10720818181.818182,0.45151515151515154,0.46181818181818185,238.01686363636364,18.305244045454547,0.02,0.27,2.33,5.204545454545455
2015-06-30,28.48781416109159,28.612592251117785,28.32673809179033,28.456052780151367,177482800.0,273151000000.0,147474000000.0,70953000000.0,65285000000.0,125677000000.0,98252000000.0,47419000000.0,14988000000.0,-11403000000.0,-2755000000.0,49605000000.0,14083000000.0,14473000000.0,10677000000.0,0.45,0.46,238.034,18.30696,0.01,0.28,2.35,5.2
