datetime,Volume,BBP_5_2.0,DPO_20,BULLP_13,Target
2021-02-09 21:00:00,1538,0.2401122667760096,-0.0705100480002158,-0.3778874699354162,0
2021-02-09 22:00:00,200,0.3542584266375762,0.0230085414997631,-0.270181607087494,0
2021-02-09 23:00:00,888,0.339786946375702,0.005690281499767,-0.2344117017892699,0
2021-02-10 00:00:00,300,0.0526624728497457,-0.0457696815002179,-0.3536077243907982,1
2021-02-10 12:00:00,3807,0.9598603110628188,0.658835967999778,0.236954524807885,1
2021-02-10 13:00:00,4913,0.7539918708204145,0.6677424964998124,0.1790703855496076,1
2021-02-10 14:00:00,532928,0.6505084881108935,0.6756594104998044,0.653951170471089,0
2021-02-10 15:00:00,1220620,0.0737693349806907,-0.2961421890002214,0.5251861932609359,1
2021-02-10 16:00:00,552788,0.2116756479242799,-0.1793676550002203,-0.4249425157763369,0
2021-02-10 17:00:00,340460,0.2146941578000256,-0.4495324660002495,-0.4844039335225432,0
2021-02-10 18:00:00,261092,0.2962027360591712,-0.415390753500219,-0.5799035301621984,1
2021-02-10 19:00:00,463896,0.8616289326932777,0.178872850499772,0.0557103127181051,0
2021-02-10 20:00:00,774082,0.5448158424715224,0.0141020049997564,0.0590615794726545,0
2021-02-10 21:00:00,663,0.5254247146426763,0.0813958089997584,-0.2773623675948613,0
2021-02-10 22:00:00,603,0.3967343557782392,0.086838689499757,-0.3564929293670218,0
2021-02-10 23:00:00,103,0.290557859186323,0.1467103734997579,-0.3140477823145886,0
2021-02-11 00:00:00,3235,0.0298635586466514,-0.0596242810002536,-0.3653178134125028,0
2021-02-11 12:00:00,3115,0.8548434616549972,0.4198440249997759,0.1321970513606913,1
2021-02-11 13:00:00,2985,0.8398992610736211,0.5633381479997581,0.2278243097377412,0
2021-02-11 14:00:00,542783,0.255010690852355,0.108362801999732,0.9530400712037874,1
2021-02-11 15:00:00,571573,0.3746134831530336,0.2384971374997349,0.1439535096032784,0
2021-02-11 16:00:00,348072,0.1912308944864499,0.0816432124997561,-0.0872578289114756,0
2021-02-11 17:00:00,648515,0.0768343020783602,-0.4829319615002418,-0.1659783476384007,0
2021-02-11 18:00:00,342201,0.1645638140095818,-0.5437932600002569,-0.6257646036900724,1
2021-02-11 19:00:00,433577,0.3478218832113817,-0.3542820480002433,-0.5787817145914858,1
2021-02-11 20:00:00,778444,0.868431234734497,0.3983199059997275,0.3139716789215754,0
2021-02-11 21:00:00,1800,0.7563479569179773,0.2657115339997347,0.1319862647899299,0
2021-02-11 22:00:00,200,0.6413579612358313,0.2137567639997541,-0.0112776158943574,0
2021-02-12 12:00:00,2036,0.4184715359355292,0.0079169199997579,-0.1581087279094504,0
2021-02-12 13:00:00,2552,0.0679908055222591,-0.3597249285002135,-0.0549388582080894,0
2021-02-12 14:00:00,607037,0.0655456288251672,-0.9183624145002228,0.0137001629645112,1
2021-02-12 15:00:00,752290,0.5447311436136117,-0.2728862485001855,0.1432203711124486,0
2021-02-12 16:00:00,382852,0.4448026426238987,-0.5267224040001963,0.1270015295249322,0
2021-02-12 17:00:00,398467,0.5218342721786712,-0.4658611020001899,-0.0848232804071926,0
2021-02-12 18:00:00,300634,0.5067471802522878,-0.4240498855002101,-0.1589435189204664,1
2021-02-12 19:00:00,404146,0.8389400365724147,0.0039584574998059,0.1344930023538779,1
2021-02-12 20:00:00,1193675,0.980102405120434,0.8728401379997877,0.8419396220176054,0
2021-02-12 21:00:00,17256,0.7820846669854264,0.8911480094997728,0.6594581817293772,0
2021-02-12 22:00:00,200,0.7163776684319277,1.0395902064997813,0.5482850500537495,1
2021-02-13 00:00:00,423,0.638431169727306,1.070268257499805,0.4614762000460644,0
2021-02-16 12:00:00,4238,0.9962818704400712,1.7026320324997926,1.2183449400394863,0
2021-02-16 13:00:00,8464,0.5690041655117039,1.4359308834997933,0.7884095843195382,0
2021-02-16 14:00:00,609349,0.130803206840399,0.9856562104997976,0.8532034122738992,0
2021-02-16 15:00:00,620754,0.0743619501828796,0.3899081809997824,0.1191698548061879,0
2021-02-16 16:00:00,895850,0.0816854418616131,-0.610592247000227,-0.4223501873089788,1
2021-02-16 17:00:00,437845,0.2765148811309354,-0.0252351750001764,-0.8363226191219724,0
2021-02-16 18:00:00,428584,0.2339694043382816,-0.312718232500174,-0.7733973663902702,1
2021-02-16 19:00:00,318654,0.3788685434705694,0.1632864184997799,-0.5187110340488061,0
2021-02-16 20:00:00,880041,0.4900407274150769,0.4057420114997967,-0.5647769563275631,0
2021-02-16 21:00:00,4536,0.3071153468854933,0.5244957679998095,-0.6183993782807704,1
2021-02-16 22:00:00,500,0.4722564596316157,0.8090099914998348,-0.6700163956692506,0
2021-02-16 23:00:00,1705,0.0526575526444414,0.7469116714997881,-0.5615761505736145,0
2021-02-17 00:00:00,100,0.1533189643939384,0.8448835169997722,-0.7782353919202478,0
2021-02-17 12:00:00,6102,0.0659140210097141,0.5687810249997938,-0.7108846930744903,0
2021-02-17 13:00:00,5944,0.0597533940845859,0.0811484044997712,-0.8454235283495564,0
2021-02-17 14:00:00,1132122,0.0858294638825485,-0.4913436835002187,-0.5366219457281716,1
2021-02-17 15:00:00,1362102,0.235195714348244,-0.2721440315002041,-1.4368527206241597,0
2021-02-17 16:00:00,945361,0.1768212898916074,-0.6575989410001739,-1.1693836933921489,1
2021-02-17 17:00:00,481902,0.2937614824672638,-0.2785765240001581,-1.4780507914790064,1
2021-02-17 18:00:00,378921,0.4359131948270091,0.0460170834998336,-1.0414099084105717,0
2021-02-17 19:00:00,371577,0.3614519482345611,0.1058887709997975,-0.7654008900662177,1
2021-02-17 20:00:00,752819,0.9587895482093504,0.7803111624997996,-0.4242053329138855,1
2021-02-17 21:00:00,1517,0.8254552205852926,0.9554729549998058,-0.4399462739261821,0
2021-02-17 22:00:00,700,0.5762562128773637,0.891148004999792,-0.4718170676510169,0
2021-02-18 00:00:00,100,0.6771260447058285,1.128655527999797,-0.3111080979865903,0
2021-02-18 12:00:00,3162,0.0024778721527123,-0.4022783615001799,-1.391997336845634,0
2021-02-18 13:00:00,8306,0.116003047080546,-1.0484967385001769,-1.204450450153388,1
2021-02-18 14:00:00,777837,0.4092152941090855,-0.2295906050001974,-0.7736725572743239,0
2021-02-18 15:00:00,1134848,0.2443430380397166,-1.1726933790001794,-0.6221495848065786,0
2021-02-18 16:00:00,614761,0.2010021622391829,-1.3676474685001807,-0.8160181141199416,1
2021-02-18 17:00:00,606616,0.4556030317204746,-0.946071624000183,-0.9185730621027944,0
2021-02-18 18:00:00,571300,0.3994375890185154,-0.9767496790001928,-0.5046012875166781,1
2021-02-18 19:00:00,506253,0.9419734020137072,-0.4280083400001473,-0.3731385093000199,1
2021-02-18 20:00:00,1214074,0.9407039456148234,0.3151922679998336,0.4407565477428363,0
2021-02-18 21:00:00,334,0.7102267539391824,0.0445326599998168,0.2081430980653067,0
2021-02-18 23:00:00,547,0.4950949758589263,-0.1994073520001791,-0.2711594330868934,1
2021-02-19 12:00:00,1895,0.9474493815054884,1.247409290499803,0.938150405925512,1
2021-02-19 13:00:00,1637,0.8132984226287592,1.3503292089997956,0.9483299079361416,0
2021-02-19 14:00:00,629172,0.6422851338156431,1.2127727734998075,0.7096515339452765,0
2021-02-19 15:00:00,729888,0.3972198465078282,0.8263282459997896,0.6111002133816612,1
2021-02-19 16:00:00,602857,0.2667302875283217,1.0207875309997974,0.7627214371842683,0
2021-02-19 17:00:00,713480,0.085210670157701,0.3335001419997923,0.3130510390151073,0
2021-02-19 18:00:00,600128,0.1593793924388032,0.2488880879998021,-0.3268530737013293,1
2021-02-19 19:00:00,521302,0.508191221147246,0.9366702844998116,-0.0751681688868473,1
2021-02-19 20:00:00,1375038,0.684975854750762,1.3196511574998055,0.339898425239852,1
2021-02-19 21:00:00,3705,0.5844805226416576,1.2795717634998311,0.0736262744913176,1
2021-02-22 12:00:00,10563,0.0285295922992057,-0.2350334840001835,-1.5287576432931758,1
2021-02-22 13:00:00,3804,0.203722931148116,0.1598227679998274,-1.2481593442512915,1
2021-02-22 14:00:00,817509,0.423229442098931,1.0618565399998374,0.5912880406417571,0
2021-02-22 15:00:00,1437635,0.0767311310432673,-1.048001929500174,0.1830729505500699,1
2021-02-22 16:00:00,719959,0.3598666897403413,0.2043554279998147,-1.155733496671374,1
2021-02-22 17:00:00,461157,0.4873550190667733,0.8866947439998114,-0.9899218442897536,1
2021-02-22 18:00:00,453592,0.6470947332604823,1.772894671499813,-0.2236334622483582,0
2021-02-22 19:00:00,383639,0.6057784891594773,1.568539242999833,-0.2256154733557309,0
2021-02-22 20:00:00,1689394,0.0587916189074575,0.5076723269998382,-0.4619943843049157,1
2021-02-22 21:00:00,16872,0.2170469264346198,0.6749171989998359,-1.2145478922613506,0
2021-02-22 22:00:00,100,0.2924511652184522,0.7367681224998393,-1.278548564795443,0
2021-02-23 00:00:00,100,0.3306944347561383,0.7832800084998439,-1.18072288696753,1
2021-02-23 12:00:00,10080,0.0008336460825042,-1.412674936500153,-2.8315254402578773,0
2021-02-23 13:00:00,18328,0.1617478631532851,-1.7526075745001464,-2.704113915935324,0
2021-02-23 14:00:00,2335866,0.1327497565898017,-3.23554514550014,-1.605289369373125,1
2021-02-23 15:00:00,1586108,0.4943776902707302,-1.1474582090001348,-1.298206875176973,0
2021-02-23 16:00:00,1119163,0.2628205599414117,-2.472552244500122,-0.6801457672945475,1
2021-02-23 17:00:00,959411,0.3462021419091093,-2.3998155665001093,-1.5994577191096084,1
2021-02-23 18:00:00,984551,0.8889441654153706,-0.0717470665001087,0.1841450036203298,1
2021-02-23 19:00:00,950416,0.8805315845208651,1.2107935449998737,1.0400093602460032,1
2021-02-23 20:00:00,1428855,0.7793841162474442,1.4903596884999075,1.9156877744965608,0
2021-02-23 21:00:00,7883,0.6084814420463814,0.8060411429998879,0.9436328852827812,0
2021-02-23 22:00:00,100,0.597852845178454,1.008912156499889,0.5882854930995194,1
2021-02-24 00:00:00,1710,0.2629198868407697,0.6160351274998845,0.3091492397995949,1
2021-02-24 12:00:00,5125,0.9766448245985174,2.383486925499895,2.039222792685379,0
2021-02-24 13:00:00,7988,0.3396718818624094,0.2944103609998763,2.0320660280160325,0
2021-02-24 14:00:00,1263127,0.0962815434227566,-1.6536461070001138,0.3153120254423101,1
