datetime,open,high,low,close,Volume,Volume MA
2019-01-29 12:00:00,37.6804593,37.73836984,37.66356872,37.73836984,1200,521873
2019-01-29 13:00:00,37.78180275,37.79386744,37.76249923,37.76249923,10260,449902.8
2019-01-29 14:00:00,37.76491217,38.15339539,37.62737463,37.96277319,700872,420310.4
2019-01-29 15:00:00,37.96277319,38.11961424,37.52844412,37.60565818,791844,424239
2019-01-29 16:00:00,37.57911585,37.75767335,37.45967536,37.73836984,764376,438387.8
2019-01-29 17:00:00,37.74319572,37.88314619,37.64185227,37.82040977,541908,441254.8
2019-01-29 18:00:00,37.82282271,37.82282271,37.62978757,37.67322048,456548,426288.2
2019-01-29 19:00:00,37.6683946,37.68528518,37.31369253,37.33540898,684148,402173.6
2019-01-29 20:00:00,37.33540898,37.3667772,37.18821969,37.31851841,1684460,486316.6
2019-01-29 21:00:00,37.37642895,38.99309825,36.43538265,38.75904314,303712,501422.2
2019-01-29 22:00:00,38.72767493,39.71939296,38.66252557,39.40329792,163384,509388
2019-01-29 23:00:00,39.33090974,39.52394488,39.33090974,39.52394488,26332,470818.6
2019-01-30 00:00:00,39.41294968,39.41777556,39.33090974,39.40329792,6800,430079
2019-01-30 12:00:00,39.23680511,39.37675559,39.23680511,39.25852157,18996,399677.8
2019-01-30 13:00:00,39.25852157,39.25852157,38.88451598,39.10168051,73452,390277.6
2019-01-30 14:00:00,39.18372045,39.41053674,38.76628196,38.80006311,2225800,482357.8
2019-01-30 15:00:00,38.79523723,39.24886981,38.66976439,39.21991454,1771292,550723.4
2019-01-30 16:00:00,39.22715336,39.36227795,39.05824761,39.162004,1128888,568687.6
2019-01-30 17:00:00,39.162004,39.33090974,39.06548643,39.29712859,901464,612846.8
2019-01-30 18:00:00,39.28988978,39.39123322,39.19819808,39.33573562,858440,655708.8
2019-01-30 19:00:00,39.34297444,40.08857267,39.3284968,40.07168209,2207848,766041.2
2019-01-30 20:00:00,40.07409503,40.07409503,39.77489056,39.87140813,2148364,872946.4
2019-01-30 21:00:00,39.97516452,39.97516452,39.97516452,39.97516452,800,837942.8
2019-01-31 12:00:00,40.17785142,40.21163257,40.17543848,40.17543848,2400,798470.6
2019-01-31 13:00:00,40.17543848,40.17543848,40.09098561,40.12959263,40480,762275.8
2019-01-31 14:00:00,40.11752794,40.21887139,39.7097412,40.18026436,994788,784919.8
2019-01-31 15:00:00,40.18991612,40.71111099,40.10425677,40.60494167,2116200,867902.4
2019-01-31 16:00:00,40.60494167,40.77867329,40.46981707,40.75936978,1261944,896792.2
2019-01-31 17:00:00,40.74730508,40.7545439,40.42397122,40.47946883,939848,859561.6
2019-01-31 18:00:00,40.47946883,40.47946883,40.2502396,40.40225477,646232,876687.6
2019-01-31 19:00:00,40.41431947,40.42638416,40.18991612,40.23093608,539592,895498
2019-01-31 20:00:00,40.23334902,40.29125956,40.10546324,40.12235382,1169168,952639.8
2019-01-31 21:00:00,40.17543848,40.20921963,40.17302554,40.17302554,10132,952806.4
2019-01-31 22:00:00,40.15613497,40.15613497,40.15613497,40.15613497,700,951891.6
2019-02-01 13:00:00,40.1826773,40.33227953,40.1826773,40.33227953,5200,948479
2019-02-01 14:00:00,40.32262777,40.56633464,40.23214255,40.32262777,1113896,892883.8
2019-02-01 15:00:00,40.32986659,40.77384741,40.32986659,40.54461818,1540224,881330.4
2019-02-01 16:00:00,40.54461818,40.61700636,40.42397122,40.51083704,774556,863613.8
2019-02-01 17:00:00,40.5084241,40.51083704,40.29608544,40.34193129,797492,858415.2
2019-02-01 18:00:00,40.34193129,40.36847362,40.14768968,40.30332426,644396,847713
2019-02-01 19:00:00,40.3057372,40.3057372,40.04272682,40.08857267,717260,773183.6
2019-02-01 20:00:00,40.08133385,40.2381749,40.05237858,40.19232905,1174380,724484.4
2019-02-04 13:00:00,40.29608544,40.36364774,40.29608544,40.36364774,1200,724504.4
2019-02-04 14:00:00,40.36847362,40.97170843,40.36847362,40.96446961,1142980,781533.4
2019-02-04 15:00:00,40.97170843,41.18646002,40.86795204,41.07546482,1736756,866347.2
2019-02-04 16:00:00,41.08511658,41.34812695,41.03927073,41.27815172,1221976,877706.6
2019-02-04 17:00:00,41.28539053,41.30469405,41.15750475,41.22989293,735032,808648.2
2019-02-04 18:00:00,41.22747999,41.38914692,41.21782824,41.36743047,679872,779544.6
2019-02-04 19:00:00,41.37949516,41.41930866,41.24919645,41.32399756,576804,761392.4
2019-02-04 20:00:00,41.32158462,41.34571402,41.19611178,41.31917168,1022736,780217.6
2019-02-04 22:00:00,41.27332584,41.27332584,41.27332584,41.27332584,1420,753309
2019-02-05 12:00:00,41.5290974,41.62320203,41.5290974,41.58942088,6260,695163.6
2019-02-05 13:00:00,41.59907264,41.70041608,41.58700794,41.70041608,7600,695037
2019-02-05 14:00:00,41.69317727,42.09855106,41.58942088,42.02857582,1232668,756635.4
2019-02-05 15:00:00,42.02857582,42.22643684,41.88862535,42.17817806,1489968,830873.8
2019-02-05 16:00:00,42.18782981,42.24574035,41.99238173,42.08407343,1151816,832769.8
2019-02-05 17:00:00,42.0888993,42.0888993,41.74867487,41.77763014,925816,802049.4
2019-02-05 18:00:00,41.78245602,41.95618764,41.67146081,41.93688413,821928,804418
2019-02-05 19:00:00,41.93688413,42.09131224,41.93447119,42.03581464,858764,807481.6
2019-02-05 20:00:00,42.04064052,42.09855106,41.92723237,42.00927231,1345856,842554.6
2019-02-05 21:00:00,42.02857582,42.02857582,42.00444643,42.00444643,80784,810730.8
2019-02-06 12:00:00,42.07924755,42.10578988,42.07924755,42.10578988,1436,752083.6
2019-02-06 13:00:00,42.19506863,42.19506863,42.19506863,42.19506863,2496,752148.4
2019-02-06 14:00:00,42.11785457,42.30123796,41.87414771,41.89345122,791336,734566.2
2019-02-06 15:00:00,41.90069004,42.12750633,41.71006784,42.05511815,1210788,708267.8
2019-02-06 16:00:00,42.05632462,42.36397438,41.99962055,42.18059099,1072312,700784.6
2019-02-06 17:00:00,42.17817806,42.19506863,41.91758062,41.95860058,872768,707671.4
2019-02-06 18:00:00,41.95618764,42.09613812,41.92964531,42.0334017,541808,700768.2
2019-02-06 19:00:00,42.02374994,42.04305346,41.9103418,42.04305346,587724,701314.2
2019-02-06 20:00:00,42.04787934,42.06476991,41.98272998,42.05270521,953144,697834.6
2019-02-06 21:00:00,42.02857582,42.02857582,42.02857582,42.02857582,784,697802.8
2019-02-07 12:00:00,41.80417247,41.80417247,41.80417247,41.80417247,400,697509.8
2019-02-07 13:00:00,41.52668446,41.58700794,41.52668446,41.58700794,800,697169.8
2019-02-07 14:00:00,41.56770443,41.78486896,41.45429628,41.76556544,902972,680685
2019-02-07 15:00:00,41.77039132,41.96825234,41.62802791,41.63526672,1279888,670181
2019-02-07 16:00:00,41.63526672,41.69800315,41.28056466,41.31193287,1615152,693347.8
2019-02-07 17:00:00,41.30710699,41.44705746,41.10200715,41.19369884,1136180,703866
2019-02-07 18:00:00,41.18887296,41.34088814,41.16474357,41.29745523,847196,705129.4
2019-02-07 19:00:00,41.29745523,41.35295283,41.18887296,41.25643526,761308,700256.6
2019-02-07 20:00:00,41.25402232,41.29986817,41.1357883,41.26367408,1439184,704923
2019-02-07 21:00:00,41.24919645,41.24919645,41.24919645,41.24919645,800,700923.8
2019-02-08 12:00:00,40.83724785,40.97537526,40.83724785,40.97537526,2576,700980.8
2019-02-08 13:00:00,40.98506842,41.05776705,40.98022184,40.99476157,13760,701544
2019-02-08 14:00:00,41.02384102,41.11350268,40.81786155,41.0093013,800396,701997
2019-02-08 15:00:00,40.99718486,41.28313283,40.92933279,41.08684651,1353680,709141.6
2019-02-08 16:00:00,41.09169308,41.15469857,40.96325883,41.14258213,925288,701790.4
2019-02-08 17:00:00,41.14015884,41.20316433,41.02626431,41.14742871,596160,687960
2019-02-08 18:00:00,41.15469857,41.2685931,41.13531227,41.25405337,568648,689302
2019-02-08 19:00:00,41.25647666,41.35583147,41.21043419,41.31463557,663028,693067.2
2019-02-08 20:00:00,41.29282598,41.32190544,41.15712186,41.31948215,1418520,716336
2019-02-08 21:00:00,41.24436022,41.24436022,41.2298205,41.2298205,6800,716636.8
2019-02-08 22:00:00,41.26374653,41.26374653,41.26374653,41.26374653,4432,716838.4
2019-02-11 12:00:00,41.4091438,41.4091438,41.4091438,41.4091438,800,716838.4
2019-02-11 13:00:00,41.47457257,41.47699586,41.47457257,41.47699586,896,671734.6
2019-02-11 14:00:00,41.46730271,41.47699586,41.05292048,41.25163009,652856,640383
2019-02-11 15:00:00,41.24678351,41.36067804,41.20074104,41.22497392,934532,606352
2019-02-11 16:00:00,41.22739721,41.22739721,41.0480739,41.14742871,621856,580635.8
2019-02-11 17:00:00,41.14985199,41.35583147,41.12319583,41.309789,399256,558238.8
2019-02-11 18:00:00,41.30009584,41.31705886,41.11107939,41.17650816,385804,539463.6
2019-02-11 19:00:00,41.16439172,41.22012734,41.06019034,41.07957664,495164,492262.6
2019-02-11 20:00:00,41.09411637,41.17408487,41.01414787,41.06746021,962664,540355.8
2019-02-11 21:00:00,41.04322733,41.04322733,41.04322733,41.04322733,400,540247
2019-02-12 12:00:00,41.36552462,41.36552462,41.36552462,41.36552462,800,539599
2019-02-12 13:00:00,41.27101639,41.30009584,41.25889995,41.28555612,4400,499799.2
2019-02-12 14:00:00,41.27586297,41.42610682,41.13531227,41.22497392,517720,458001.2
2019-02-12 15:00:00,41.23224378,41.35340818,41.12319583,41.29282598,685252,445999.4
2019-02-12 16:00:00,41.29767256,41.36067804,41.13773555,41.16439172,761888,454285.8
2019-02-12 17:00:00,41.17166159,41.27586297,41.14258213,41.19104789,354464,443576.6
2019-02-12 18:00:00,41.19589446,41.35340818,41.17893145,41.32190544,338216,427336
2019-02-12 19:00:00,41.32432872,41.35340818,41.25889995,41.30494242,395952,376207.6
2019-02-12 20:00:00,41.30736571,41.43822326,41.30494242,41.4091438,923792,422057.2
2019-02-12 21:00:00,41.38248763,41.38733421,41.37521777,41.38733421,8572,422264.2
2019-02-13 12:00:00,41.60785341,41.60785341,41.60785341,41.60785341,400,422244.2
2019-02-13 13:00:00,41.54484792,41.6102767,41.54484792,41.6102767,5160,422457.4
2019-02-13 14:00:00,41.5690808,41.79444658,41.469726,41.5690808,712976,425463.4
2019-02-13 15:00:00,41.59089039,41.64420273,41.42610682,41.56181094,853824,421428
2019-02-13 16:00:00,41.55454108,41.61269998,41.33402188,41.42610682,704972,425583.8
2019-02-13 17:00:00,41.43095339,41.46487942,41.29524927,41.34129174,460924,428667.2
2019-02-13 18:00:00,41.34613831,41.44064654,41.34129174,41.37521777,372252,427989.6
2019-02-13 19:00:00,41.37279448,41.47457257,41.33159859,41.42610682,444700,425466.4
2019-02-13 20:00:00,41.41641366,41.42126024,41.17650816,41.23709036,968280,425747.2
2019-02-13 21:00:00,41.23951365,41.23951365,41.23951365,41.23951365,22704,426862.4
2019-02-14 13:00:00,41.27101639,41.27101639,41.09896295,41.11834925,3200,426982.4
2019-02-14 14:00:00,41.0093013,41.38248763,40.99476157,41.35825475,767808,465152.8
2019-02-14 15:00:00,41.3485616,41.50122874,41.17650816,41.33402188,1404760,509504.8
2019-02-14 16:00:00,41.34371503,41.36310133,41.17408487,41.36067804,576776,504081
2019-02-14 17:00:00,41.35583147,41.49395888,41.31948215,41.43822326,593196,495646.4
2019-02-14 18:00:00,41.44549312,41.48426573,41.40429722,41.4091438,358668,495856.6
