datetime,Volume,Ret_10,Std_10,Ret_15,Std_15,Ret_20,Std_20,Ret_25,Std_25,Target
2021-05-05 16:00:00,323521,1274.0497136499998,0.9944497695071604,1904.99833642,1.0788710633520626,2557.89661248,1.8663703991428235,3214.33770906,2.164019983161126,0
2021-05-05 17:00:00,283175,1275.91018923,0.8934587999462876,1905.74054742,1.1065901554698887,2554.69026097,1.7002390028087626,3210.9136423200002,2.085179159685612,0
2021-05-05 18:00:00,431803,1276.76125785,0.8278948053445924,1906.35410852,1.1099816895524266,2551.08806359,1.508946241185219,3206.9452875099996,1.9969282134099804,0
2021-05-05 19:00:00,1043464,1277.17689601,0.7649436175996479,1907.54164612,1.0385620847043338,2546.93168199,1.2821530471632623,3202.68994444,1.9288116211771762,0
2021-05-05 20:00:00,7860,1277.5925341700001,0.6856092831974121,1908.68959913,0.9493588115591988,2543.76491506,1.1424218238778348,3198.30595147,1.844337767777522,1
2021-05-05 21:00:00,200,1276.69198482,0.7864438156482974,1909.52087545,0.8733191592315207,2540.46949822,0.9674771768773935,3193.3677742799996,1.7102952305676884,0
2021-05-05 22:00:00,100,1275.7914354700001,0.8480560824239102,1910.08495581,0.8292278089485445,2539.9153140000003,0.96934007042553,3188.86502755,1.5639035805886332,0
2021-05-06 11:00:00,500,1274.2377404400002,0.8327078049568785,1910.2729826,0.8187973249784832,2539.86583327,0.9697979266591468,3184.59978834,1.387773358857454,0
2021-05-06 12:00:00,100,1272.38716101,0.7958482014676842,1910.4214247999998,0.807337396440723,2540.78617491,0.9224638980069588,3180.17621078,1.1767297961140535,0
2021-05-06 13:00:00,669726,1269.85374746,0.6346029192548205,1910.3917363599999,0.8101968534491351,2541.4888013199998,0.8750154299660113,3176.5641172500004,1.051606255612145,1
2021-05-06 14:00:00,733737,1268.5474561,0.49816503145885466,1909.76827912,0.822612436741072,2542.59716975,0.8158828151328684,3173.5457925200003,0.8816507758575776,1
2021-05-06 15:00:00,631083,1267.96358344,0.3713964072397229,1909.5802523300001,0.8199043631950207,2543.87377267,0.7807979200506062,3173.7041308599996,0.884333348243084,1
2021-05-06 16:00:00,487730,1268.0823372,0.3961330269980768,1908.80835289,0.7722932537059064,2544.8435950499997,0.7727995531650723,3174.43644572,0.8929913044555366,0
2021-05-06 17:00:00,308961,1268.63652142,0.434711391265446,1907.77915364,0.7058150180441554,2545.8134174300003,0.7474135927726295,3176.1781675400002,0.8505481410110451,0
2021-05-06 18:00:00,455329,1269.27977096,0.45498364869542013,1906.33431623,0.5535712579437954,2546.87230513,0.7089181341952813,3177.96937009,0.7928790011153141,1
2021-05-06 19:00:00,1097645,1271.14024654,0.6208038968878734,1906.61140834,0.5931307080372904,2547.83223136,0.7460814150585224,3180.66112199,0.7734345671774758,0
2021-05-06 20:00:00,5258,1272.7335261599999,0.6944630689424188,1906.90829274,0.6278052122852725,2548.52496163,0.7705378547494568,3182.81848197,0.7635724253316628,0
2021-05-06 21:00:00,676,1274.30701348,0.7510763169067937,1907.81873823,0.7021330943417055,2548.5447539200004,0.7718024440254563,3184.57999608,0.7772991189092363,0
2021-05-07 11:00:00,100,1276.58386683,0.7986794156502066,1909.82839562,0.8101603967224418,2548.97102784,0.8053108424807355,3187.00529163,0.800916566131418,1
